$$$Vapor-Liquid Equilibrium Data Set 10107
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C6H6	78.114	71-43-2	Benzene
3	C5H9NO	99.133	872-50-4	N-Methyl-2-pyrrolidone
Temperature	342.85	K
P [kPa]	x1 [mol/mol]	x2 [mol/mol]
37.690	0.04030	0.15750
60.140	0.08510	0.33250
70.550	0.12030	0.47040
79.409	0.16260	0.63570
56.050	0.08610	0.12730
74.050	0.15790	0.23350
81.591	0.22540	0.33320
88.050	0.32260	0.47690
65.129	0.11720	0.07720
84.300	0.25260	0.16620
88.250	0.35230	0.23180
93.100	0.49620	0.32650
75.150	0.16320	0.03800
87.450	0.28530	0.06640
92.050	0.48180	0.11210
94.630	0.63900	0.14870
Source
Dojcansky J.; Revus M.; Surovy J.; Marecek V.: Einfluss von N-Methylpyrrolidon auf die relative Flüchtigkeit im System n-Hexan-Benzol. Ropa Uhlie 22 (1980) 236-243
Source
