$$$Vapor-Liquid Equilibrium Data Set 2580
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	CHCl3	119.377	67-66-3	Chloroform
3	C6H14	86.177	110-54-3	Hexane
Pressure	101.33	kPa
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
331.77	0.09900	0.80200	0.13900	0.74300
331.48	0.20400	0.70000	0.18200	0.68500
331.19	0.09900	0.70200	0.16600	0.62800
331.58	0.30600	0.59800	0.21700	0.63300
330.83	0.20200	0.60100	0.18700	0.58400
330.87	0.09800	0.60200	0.16600	0.55600
331.97	0.40600	0.49700	0.24600	0.58000
330.86	0.30200	0.49900	0.22000	0.52000
330.61	0.20200	0.49900	0.19700	0.49000
330.93	0.09200	0.50100	0.16500	0.48400
332.70	0.51000	0.39100	0.27900	0.51200
331.31	0.40400	0.39900	0.24000	0.45700
330.66	0.30300	0.39800	0.21900	0.42200
330.51	0.20000	0.39800	0.20200	0.40300
330.98	0.09800	0.40000	0.17600	0.40100
333.43	0.61000	0.29400	0.31600	0.43000
331.42	0.51000	0.29400	0.24900	0.38800
330.95	0.41100	0.29700	0.26700	0.33600
330.66	0.30200	0.29900	0.24800	0.31700
330.73	0.20000	0.29900	0.23200	0.30900
331.31	0.09600	0.29500	0.20600	0.31300
334.64	0.71000	0.19200	0.35100	0.32500
332.35	0.60600	0.19900	0.30300	0.27600
331.46	0.50900	0.19600	0.29300	0.24900
330.99	0.40500	0.19900	0.29600	0.22300
330.88	0.30400	0.19900	0.28100	0.21600
330.95	0.19200	0.19900	0.27300	0.21000
331.58	0.09200	0.19900	0.25100	0.21500
336.86	0.81500	0.09500	0.40600	0.17300
333.37	0.70500	0.09800	0.35700	0.13900
331.98	0.60900	0.10000	0.32500	0.12100
331.49	0.50500	0.10000	0.32800	0.11200
331.29	0.41000	0.09900	0.30700	0.10900
331.12	0.30100	0.10000	0.30000	0.10700
331.34	0.19900	0.09900	0.29900	0.10700
331.94	0.09000	0.09800	0.27700	0.11300
Source
Kudryavtseva L.S.; Susarev M.P.: Dampf-Flüssig-Gleichgewicht im System  Ethanol - Chloroform - Hexan  bei Temperaturen 55, 45, 35°C  und  Drucken 760 mmHg. Zh.Prikl.Khim. 36 (1963) 2025-2031
$$$Vapor-Liquid Equilibrium Data Set 2581
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	CHCl3	119.377	67-66-3	Chloroform
3	C6H14	86.177	110-54-3	Hexane
Temperature	308.15	K
P [kPa]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
42.636	0.10000	0.80100	0.10000	0.77400
42.557	0.20200	0.70000	0.13100	0.72700
43.623	0.09000	0.70200	0.11700	0.66500
42.010	0.30400	0.59900	0.16200	0.67500
43.343	0.20100	0.60100	0.14200	0.61400
43.850	0.09900	0.60100	0.13000	0.58000
41.183	0.40400	0.49800	0.18800	0.62000
43.010	0.30100	0.49900	0.16700	0.55600
43.650	0.20100	0.49900	0.15000	0.52000
43.690	0.09400	0.50100	0.13500	0.50000
40.237	0.50700	0.39400	0.20100	0.56200
42.197	0.40300	0.39900	0.18400	0.49000
43.156	0.30200	0.39900	0.17300	0.45100
43.423	0.20000	0.39900	0.16200	0.43100
43.396	0.09800	0.40000	0.13700	0.42200
38.237	0.60700	0.29600	0.24100	0.47100
41.397	0.50700	0.29600	0.20800	0.40200
42.157	0.40800	0.29800	0.20300	0.37000
42.916	0.30100	0.30000	0.18700	0.34500
42.557	0.20000	0.30000	0.19200	0.33100
42.330	0.09800	0.29600	0.15900	0.33700
35.770	0.70700	0.19400	0.29300	0.35300
39.437	0.60500	0.19900	0.24500	0.29700
41.077	0.50600	0.19800	0.23800	0.25800
41.917	0.40400	0.19900	0.23800	0.24100
42.117	0.30300	0.19900	0.22200	0.23700
42.197	0.19500	0.19900	0.19800	0.23500
41.943	0.09500	0.19900	0.18800	0.23500
31.931	0.81100	0.09600	0.36800	0.19500
37.557	0.70400	0.09900	0.29100	0.14900
39.783	0.60600	0.10000	0.26700	0.13100
40.397	0.50400	0.10000	0.26300	0.12200
40.970	0.40700	0.09900	0.25600	0.11800
41.117	0.30100	0.10000	0.22600	0.11900
41.117	0.19900	0.10000	0.21700	0.12000
40.703	0.09200	0.09900	0.21000	0.12400
Source
Kudryavtseva L.S.; Susarev M.P.: Dampf-Flüssig-Gleichgewicht im System  Ethanol - Chloroform - Hexan  bei Temperaturen 55, 45, 35°C  und  Drucken 760 mmHg. Zh.Prikl.Khim. 36 (1963) 2025-2031
$$$Vapor-Liquid Equilibrium Data Set 2582
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	CHCl3	119.377	67-66-3	Chloroform
3	C6H14	86.177	110-54-3	Hexane
Temperature	318.15	K
P [kPa]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
63.155	0.10000	0.80000	0.12000	0.75800
63.261	0.20100	0.70000	0.15000	0.71000
64.568	0.10000	0.70100	0.12700	0.65600
62.755	0.30300	0.59900	0.18100	0.65900
64.395	0.20100	0.60000	0.17000	0.59500
64.995	0.09900	0.60100	0.14600	0.57000
61.662	0.40300	0.49800	0.20800	0.60500
64.128	0.30100	0.49900	0.18800	0.54100
64.688	0.20100	0.49900	0.17300	0.50600
64.915	0.09700	0.50000	0.15000	0.49300
60.382	0.50400	0.39600	0.23600	0.54000
63.195	0.40200	0.39900	0.20300	0.47900
64.741	0.30100	0.39900	0.19500	0.44000
64.981	0.20000	0.40000	0.18100	0.41900
64.621	0.09900	0.40000	0.15900	0.41100
57.849	0.60400	0.29700	0.26800	0.45700
63.248	0.50400	0.29700	0.24000	0.38500
63.835	0.40400	0.29900	0.23100	0.35200
64.475	0.30100	0.30000	0.22000	0.33000
63.728	0.20000	0.30000	0.20900	0.32400
63.328	0.09800	0.29800	0.18000	0.32600
54.822	0.70400	0.19700	0.31300	0.34400
59.875	0.60300	0.19900	0.26700	0.28800
