$$$Vapor-Liquid Equilibrium Data Set 5103	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C3H8O	60.096	67-63-0	2-Propanol	
2	C8H10	106.167	106-42-3	p-Xylene	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
404.75	0.00600	0.08200	
398.95	0.02000	0.20500	
397.55	0.02500	0.24400	
392.55	0.03800	0.36400	
387.65	0.05200	0.46800	
383.75	0.06800	0.53800	
381.05	0.08200	0.56600	
378.55	0.09600	0.62200	
374.75	0.13400	0.66200	
370.55	0.17400	0.71400	
367.95	0.21400	0.75400	
366.05	0.26400	0.78000	
364.25	0.34100	0.80200	
362.25	0.42800	0.82500	
361.35	0.48800	0.83200	
360.05	0.56600	0.84800	
358.95	0.66800	0.86600	
357.95	0.76200	0.89000	
357.05	0.84800	0.91600	
356.45	0.92800	0.95100	
356.05	0.95800	0.97200	
355.95	0.97500	0.98200	
Source	
Kumar B.; Raju K.S.N.: Vapour-Liquid Equilibrium Data for the Systems 2-Propanol-Ethylbenzene & 2-Propanol-p-Xylene. Indian J.Technol. 14 (1976) 537-540	
$$$Vapor-Liquid Equilibrium Data Set 12013	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C3H8O	60.096	67-63-0	2-Propanol	
2	C8H10	106.167	106-42-3	p-Xylene	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
411.55	0.00000	0.00000	
407.55	0.00600	0.10300	
404.55	0.01200	0.16500	
403.85	0.01300	0.19400	
401.55	0.01800	0.25000	
397.75	0.02700	0.32300	
393.75	0.04000	0.40300	
391.35	0.05100	0.45200	
387.15	0.06300	0.51700	
385.25	0.06800	0.55000	
382.95	0.07800	0.58600	
380.45	0.09300	0.62700	
377.45	0.10900	0.66100	
375.20	0.12600	0.69100	
373.70	0.13700	0.70600	
370.05	0.19500	0.75950	
367.50	0.22700	0.77850	
365.90	0.26500	0.79250	
365.15	0.29000	0.80250	
364.65	0.31400	0.81300	
364.00	0.34000	0.82050	
362.30	0.40500	0.83850	
361.40	0.46100	0.84550	
360.75	0.50400	0.85300	
360.20	0.53500	0.86250	
359.80	0.57000	0.86900	
359.20	0.62700	0.87600	
358.70	0.66700	0.88300	
358.30	0.69900	0.89150	
357.95	0.73500	0.89800	
357.90	0.74200	0.89950	
357.60	0.76450	0.90550	
357.10	0.81900	0.91850	
356.60	0.86400	0.93200	
356.20	0.90750	0.95350	
355.85	0.95450	0.97100	
355.70	0.97450	0.98400	
355.55	1.00000	1.00000	
Source	
de Alfonso C.; Pintado M.; Saenz de la Torre A.F.: IV. Determination y estudio termodinamico en sistemas binarios de isopropanol con hidrocarburos aromaticos. Anal.Quim.Ser.A 79 (1983) 254-264	
$$$Vapor-Liquid Equilibrium Data Set 16800	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C3H8O	60.096	67-63-0	2-Propanol	
2	C8H10	106.167	106-42-3	p-Xylene	
Temperature	298.15	K	
P [kPa]	x1 [mol/mol]	
1.1186	0.00000	
3.936	0.07210	
4.442	0.13710	
4.721	0.18520	
5.016	0.24900	
5.213	0.32010	
5.365	0.41020	
5.469	0.49720	
5.510	0.56130	
5.605	0.67230	
5.646	0.72540	
5.721	0.79030	
5.776	0.87820	
5.846	0.93720	
5.868	1.00000	
Source	
Gupta V.; Maken S.; Kalra K.C.; Singh K.C.: Molar Excess Gibbs Free Energy of 1-Propanol or 2-Propanol + Aromatic Hydrocarbons at 298.15 K in Terms of an Association Model with a Flory Contribution Term. Thermochim.Acta 277 (1996) 187-198	
Source	
Kumar B.; Raju K.S.N.: Vapour-Liquid Equilibrium Data for the Systems 2-Propanol-Ethylbenzene & 2-Propanol-p-Xylene. Indian J.Technol. 14 (1976) 537-540	
de Alfonso C.; Pintado M.; Saenz de la Torre A.F.: IV. Determination y estudio termodinamico en sistemas binarios de isopropanol con hidrocarburos aromaticos. Anal.Quim.Ser.A 79 (1983) 254-264	
Gupta V.; Maken S.; Kalra K.C.; Singh K.C.: Molar Excess Gibbs Free Energy of 1-Propanol or 2-Propanol + Aromatic Hydrocarbons at 298.15 K in Terms of an Association Model with a Flory Contribution Term. Thermochim.Acta 277 (1996) 187-198	
