$$$Vapor-Liquid Equilibrium Data Set 3808	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	60-29-7	Diethyl ether	
2	C2H4O2	60.053	64-19-7	Acetic acid	
Pressure	51.96	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
370.95	0.00000	0.00000	
342.65	0.06700	0.60570	
334.85	0.10030	0.69750	
318.85	0.23310	0.85700	
314.95	0.29310	0.88670	
305.45	0.48760	0.94840	
299.35	0.64570	0.97340	
293.25	0.83610	0.98870	
290.65	1.00000	1.00000	
Source	
Meehan G.F.; Murphy N.F.: A New Correlation for Binary Systems with an Associating Component. Chem.Eng.Sci. 20 (1965) 757-769	
$$$Vapor-Liquid Equilibrium Data Set 3809	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	60-29-7	Diethyl ether	
2	C2H4O2	60.053	64-19-7	Acetic acid	
Pressure	65.05	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
377.55	0.00000	0.00000	
351.35	0.06260	0.56100	
341.15	0.10540	0.68750	
326.35	0.21580	0.83810	
319.35	0.31190	0.89390	
309.55	0.50350	0.95280	
303.95	0.65470	0.97480	
298.55	0.84810	0.98950	
Source	
Meehan G.F.; Murphy N.F.: A New Correlation for Binary Systems with an Associating Component. Chem.Eng.Sci. 20 (1965) 757-769	
$$$Vapor-Liquid Equilibrium Data Set 3810	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	60-29-7	Diethyl ether	
2	C2H4O2	60.053	64-19-7	Acetic acid	
Pressure	79.51	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
383.35	0.00000	0.00000	
360.05	0.05860	0.52210	
343.15	0.13070	0.71590	
333.55	0.20090	0.81450	
318.25	0.41590	0.93160	
313.45	0.52730	0.95610	
307.95	0.68100	0.97740	
304.45	0.83020	0.98930	
301.45	1.00000	1.00000	
Source	
Meehan G.F.; Murphy N.F.: A New Correlation for Binary Systems with an Associating Component. Chem.Eng.Sci. 20 (1965) 757-769	
Source	
Meehan G.F.; Murphy N.F.: A New Correlation for Binary Systems with an Associating Component. Chem.Eng.Sci. 20 (1965) 757-769	
