$$$Vapor-Liquid Equilibrium Data Set 7939
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	C2H6O	46.069	64-17-5	Acetic acid butyl ester
Temperature	323.15	K
P [kPa]	x1 [mol/mol]
6.270	0.00000
9.070	0.05000
11.700	0.10000
16.300	0.20000
19.500	0.30000
22.000	0.40000
23.899	0.50000
26.001	0.60000
26.900	0.70000
28.000	0.80000
28.700	0.90000
29.100	0.95000
29.300	1.00000
Source
Perelygin V.M.; Suntsov Yu.K.: Zusammensetzung und Dampfdruck  der binären Systeme von Ethanol und Essigsäureesteren. Izv.Vyssh.Uchebn.Zaved.Pishch.Tekhnol. 3 (1974) 94-96
$$$Vapor-Liquid Equilibrium Data Set 7940
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	C2H6O	46.069	64-17-5	Acetic acid butyl ester
Temperature	333.15	K
P [kPa]	x1 [mol/mol]
9.801	0.00000
14.700	0.05000
18.700	0.10000
24.901	0.20000
29.700	0.30000
33.600	0.40000
36.900	0.50000
39.699	0.60000
42.001	0.70000
44.100	0.80000
45.900	0.90000
46.400	0.95000
47.000	1.00000
Source
Perelygin V.M.; Suntsov Yu.K.: Zusammensetzung und Dampfdruck  der binären Systeme von Ethanol und Essigsäureesteren. Izv.Vyssh.Uchebn.Zaved.Pishch.Tekhnol. 3 (1974) 94-96
$$$Vapor-Liquid Equilibrium Data Set 7941
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	C2H6O	46.069	64-17-5	Acetic acid butyl ester
Temperature	343.15	K
P [kPa]	x1 [mol/mol]
14.900	0.00000
22.299	0.05000
28.000	0.10000
37.300	0.20000
44.900	0.30000
51.200	0.40000
56.399	0.50000
60.700	0.60000
64.400	0.70000
68.000	0.80000
70.700	0.90000
71.499	0.95000
72.099	1.00000
Source
Perelygin V.M.; Suntsov Yu.K.: Zusammensetzung und Dampfdruck  der binären Systeme von Ethanol und Essigsäureesteren. Izv.Vyssh.Uchebn.Zaved.Pishch.Tekhnol. 3 (1974) 94-96
Source
Perelygin V.M.; Suntsov Yu.K.: Zusammensetzung und Dampfdruck  der binären Systeme von Ethanol und Essigsäureesteren. Izv.Vyssh.Uchebn.Zaved.Pishch.Tekhnol. 3 (1974) 94-96
