$$$Vapor-Liquid Equilibrium Data Set 16248	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CHCl3	119.377	67-66-3	Chloroform	
2	C6H6	78.114	71-43-2	Benzene	
3	C4H10O	74.123	71-36-3	1-Butanol	
Pressure	105.00	kPa	
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
391.61	0.00000	0.00000	0.00000	0.00000	
354.41	0.00000	1.00000	0.00000	1.00000	
335.37	1.00000	0.00000	1.00000	0.00000	
348.60	0.39830	0.42650	0.58120	0.40110	
349.75	0.35980	0.43420	0.55170	0.40660	
350.97	0.32860	0.39860	0.49110	0.41580	
351.76	0.30940	0.34680	0.49680	0.41660	
352.08	0.35030	0.18670	0.66430	0.23640	
352.72	0.28520	0.30300	0.52300	0.37670	
352.80	0.28650	0.35090	0.51000	0.40700	
353.14	0.36720	0.14240	0.69240	0.18510	
353.30	0.33950	0.15290	0.68160	0.21380	
353.62	0.30890	0.25700	0.58160	0.31670	
354.42	0.26610	0.32950	0.47810	0.41040	
355.00	0.30560	0.16340	0.65000	0.22960	
355.18	0.22520	0.37930	0.39090	0.48400	
355.21	0.17380	0.47570	0.28500	0.59000	
355.26	0.25710	0.34190	0.45620	0.43360	
356.30	0.23600	0.31320	0.43750	0.41710	
356.72	0.20220	0.41040	0.34740	0.52350	
357.56	0.22320	0.28000	0.43500	0.41920	
358.05	0.25920	0.17540	0.55250	0.27890	
361.09	0.18820	0.19710	0.43690	0.35320	
362.45	0.13640	0.21410	0.34420	0.41410	
363.05	0.16520	0.22190	0.36550	0.41710	
364.91	0.09450	0.24080	0.25190	0.48930	
366.09	0.12610	0.17460	0.32550	0.39910	
366.75	0.06100	0.24020	0.16570	0.55160	
369.63	0.09900	0.14040	0.32030	0.36030	
371.81	0.08240	0.12070	0.27980	0.34110	
Source	
Chen G.-H.; Wang Q.; Ma Z.M.; Yan X.-H.; Han S.-J.: Phase Equilibria at Superatmospheric Pressures for Systems Containing Halohydrocarbon, Aromatic Hydrocarbon, and Alcohol. J.Chem.Eng.Data 40 (1995) 361-366	
$$$Vapor-Liquid Equilibrium Data Set 16249	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CHCl3	119.377	67-66-3	Chloroform	
2	C6H6	78.114	71-43-2	Benzene	
3	C4H10O	74.123	71-36-3	1-Butanol	
Pressure	205.00	kPa	
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
411.93	0.00000	0.00000	0.00000	0.00000	
378.01	0.00000	1.00000	0.00000	1.00000	
357.53	1.00000	0.00000	1.00000	0.00000	
369.26	0.48110	0.49420	0.60970	0.36970	
370.68	0.44630	0.41070	0.60960	0.34270	
372.15	0.49360	0.12280	0.78760	0.09330	
372.41	0.39510	0.38750	0.58590	0.34390	
372.86	0.46600	0.18730	0.73610	0.15040	
373.57	0.40950	0.25980	0.65960	0.24340	
374.04	0.45020	0.14720	0.74050	0.14640	
374.49	0.38050	0.32250	0.59550	0.31800	
374.83	0.35560	0.34630	0.51790	0.35800	
375.12	0.34680	0.37800	0.54470	0.37310	
375.43	0.34190	0.43150	0.52680	0.41580	
376.20	0.27100	0.48660	0.38450	0.49830	
376.35	0.32120	0.31630	0.53620	0.34800	
376.43	0.24080	0.53580	0.34000	0.54370	
376.77	0.39550	0.16970	0.67000	0.16310	
378.19	0.34860	0.19270	0.65840	0.19340	
379.21	0.28830	0.28320	0.50210	0.34630	
379.30	0.30800	0.20860	0.54980	0.25860	
380.43	0.25330	0.23250	0.47380	0.31000	
381.06	0.25640	0.25390	0.47660	0.34020	
382.90	0.20880	0.26170	0.40710	0.36590	
383.14	0.22560	0.22210	0.45410	0.33410	
385.22	0.19760	0.19700	0.39610	0.32570	
385.48	0.14700	0.28360	0.28770	0.45340	
386.17	0.12500	0.25910	0.27510	0.43540	
387.38	0.15860	0.15770	0.37370	0.29700	
388.22	0.07810	0.26420	0.16460	0.49390	
389.73	0.12270	0.13630	0.32540	0.28990	
392.34	0.11410	0.11420	0.31560	0.25790	
394.95	0.09540	0.09870	0.27770	0.22710	
Source	
Chen G.-H.; Wang Q.; Ma Z.M.; Yan X.-H.; Han S.-J.: Phase Equilibria at Superatmospheric Pressures for Systems Containing Halohydrocarbon, Aromatic Hydrocarbon, and Alcohol. J.Chem.Eng.Data 40 (1995) 361-366	
$$$Vapor-Liquid Equilibrium Data Set 16250	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CHCl3	119.377	67-66-3	Chloroform	
2	C6H6	78.114	71-43-2	Benzene	
