$$$Vapor-Liquid Equilibrium Data Set 4964	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H12	84.161	110-82-7	Cyclohexane	
2	C6H12	84.161	110-82-7	Acetic acid butyl ester	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
396.65	0.02300	0.10200	
390.05	0.08500	0.30900	
384.25	0.15200	0.46400	
378.45	0.23700	0.60200	
373.75	0.32300	0.68800	
370.35	0.38300	0.74500	
368.15	0.44100	0.77700	
363.55	0.57800	0.84200	
360.75	0.68700	0.88600	
357.85	0.81000	0.92800	
357.75	0.82600	0.93400	
355.25	0.94300	0.97500	
Source	
Nagata I.: Vapor-Liquid Equilibrium Data for Binary Systems, Acetone-Methyl Acetate, Methyl Acetate-Carbon Tetrachloride, Benzene- Butyl Acetate and Cyclohexane-Butyl Actate. Mem.Fac.Technol.Kanazawa Univ. 3 (1964) 197-205	
$$$Vapor-Liquid Equilibrium Data Set 17251	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H12	84.161	110-82-7	Cyclohexane	
2	C6H12	84.161	110-82-7	Acetic acid butyl ester	
Temperature	335.00	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
9.895	0.00000	0.00000	
16.136	0.07680	0.41490	
21.793	0.16080	0.60520	
22.120	0.16560	0.61370	
27.694	0.25750	0.72110	
30.656	0.31540	0.76520	
35.834	0.42650	0.82350	
40.423	0.53890	0.86400	
44.454	0.65530	0.89790	
48.055	0.76930	0.92760	
51.316	0.87370	0.95650	
53.644	0.95180	0.98100	
54.727	0.98500	0.99300	
55.195	1.00000	1.00000	
Source	
Wichterle I.; Linek J.: Isothermal vapor-liquid equilibria in binary mixtures of cyclohexane of methylcyclohexane with n-alkyl (ethyl, propyl, or butyl) ethanoates (acetates) at temperatures from 335 to 370 K. Eldata Int.Electron.J.Phys.-Chem.Data 2 (1996) 67-78	
$$$Vapor-Liquid Equilibrium Data Set 17252	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H12	84.161	110-82-7	Cyclohexane	
2	C6H12	84.161	110-82-7	Acetic acid butyl ester	
Temperature	350.00	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
18.940	0.00000	0.00000	
29.071	0.08160	0.38900	
38.358	0.17280	0.58250	
47.283	0.27000	0.69880	
50.968	0.31870	0.73330	
59.336	0.43420	0.80360	
66.892	0.54780	0.84880	
73.289	0.66270	0.88660	
78.923	0.77870	0.92070	
83.810	0.87710	0.95160	
87.662	0.95320	0.97950	
89.330	0.98520	0.99230	
89.990	1.00000	1.00000	
Source	
Wichterle I.; Linek J.: Isothermal vapor-liquid equilibria in binary mixtures of cyclohexane of methylcyclohexane with n-alkyl (ethyl, propyl, or butyl) ethanoates (acetates) at temperatures from 335 to 370 K. Eldata Int.Electron.J.Phys.-Chem.Data 2 (1996) 67-78	
Source	
Nagata I.: Vapor-Liquid Equilibrium Data for Binary Systems, Acetone-Methyl Acetate, Methyl Acetate-Carbon Tetrachloride, Benzene- Butyl Acetate and Cyclohexane-Butyl Actate. Mem.Fac.Technol.Kanazawa Univ. 3 (1964) 197-205	
Wichterle I.; Linek J.: Isothermal vapor-liquid equilibria in binary mixtures of cyclohexane of methylcyclohexane with n-alkyl (ethyl, propyl, or butyl) ethanoates (acetates) at temperatures from 335 to 370 K. Eldata Int.Electron.J.Phys.-Chem.Data 2 (1996) 67-78	
