$$$Vapor-Liquid Equilibrium Data Set 4948	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O2	88.106	141-78-6	Ethyl acetate	
2	C6H12	84.161	110-82-7	Cyclohexane	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
350.65	0.06000	0.14000	
348.85	0.10900	0.22300	
346.95	0.19900	0.32200	
346.15	0.26100	0.36700	
345.25	0.35600	0.43200	
344.85	0.43400	0.48000	
344.85	0.47500	0.50300	
344.75	0.58100	0.56300	
344.95	0.66500	0.61600	
345.55	0.75200	0.68300	
346.45	0.83600	0.75900	
347.35	0.89400	0.82700	
348.35	0.93400	0.88400	
Source	
Chao K.-C.: Vapor-Liquid Equilibria in the Ternary System Ethyl Acetate-Benzene-Cyclohexane. Thesis  (1956)	
$$$Vapor-Liquid Equilibrium Data Set 5698	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O2	88.106	141-78-6	Ethyl acetate	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	293.15	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
10.386	0.00000	0.00000	
11.132	0.02500	0.07500	
11.666	0.05000	0.14800	
12.199	0.07500	0.19700	
12.959	0.14400	0.28600	
13.732	0.21800	0.35000	
13.919	0.27400	0.39000	
14.066	0.34700	0.42500	
14.132	0.40600	0.44200	
14.132	0.49400	0.47600	
14.052	0.57500	0.50500	
13.719	0.69000	0.55600	
12.946	0.78700	0.61900	
12.026	0.88700	0.73000	
10.986	0.94800	0.84000	
9.786	1.00000	1.00000	
Source	
Slavin A.A.; Abramzon A.A.: Liquid-Vapor and Liquid-Liquid Equilibria in Ester-Organic Solvent Systems. J.Appl.Chem.USSR 50 (1977) 739-743	
$$$Vapor-Liquid Equilibrium Data Set 8636	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O2	88.106	141-78-6	Ethyl acetate	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	328.15	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
47.169	0.04900	0.12900	
51.700	0.11900	0.23500	
54.010	0.18000	0.31000	
54.919	0.21000	0.32900	
55.439	0.24100	0.35200	
57.090	0.35500	0.42500	
57.850	0.44800	0.46800	
58.010	0.52700	0.52100	
57.810	0.54900	0.52800	
57.641	0.60300	0.56300	
57.199	0.66800	0.60100	
56.161	0.73500	0.64400	
55.459	0.76400	0.67200	
53.460	0.82100	0.72200	
49.900	0.93000	0.86900	
48.569	0.96600	0.92400	
Source	
Ohta T.; Nagata I.: Thermodynamic Properties of Four Ester-Hydrocarbon Mixtures. J.Chem.Eng.Data 25 (1980) 283-286	
Source	
Slavin A.A.; Abramzon A.A.: Liquid-Vapor and Liquid-Liquid Equilibria in Ester-Organic Solvent Systems. J.Appl.Chem.USSR 50 (1977) 739-743	
Chao K.-C.: Vapor-Liquid Equilibria in the Ternary System Ethyl Acetate-Benzene-Cyclohexane. Thesis  (1956)	
Ohta T.; Nagata I.: Thermodynamic Properties of Four Ester-Hydrocarbon Mixtures. J.Chem.Eng.Data 25 (1980) 283-286	
