$$$Vapor-Liquid Equilibrium Data Set 8906
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	H2O	18.015	7732-18-5	Water
3	H2O	18.015	7732-18-5	Acetic acid butyl ester
Pressure	101.33	kPa
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
378.15	0.72000	0.10000	0.39800	0.47100
371.30	0.64000	0.20000	0.30700	0.58200
365.50	0.48000	0.40000	0.20000	0.70800
364.28	0.32000	0.60000	0.18600	0.72300
364.28	0.15900	0.80100	0.18300	0.72300
377.35	0.53900	0.10100	0.31300	0.46100
369.95	0.48000	0.20000	0.23200	0.58000
364.05	0.36000	0.40000	0.14500	0.71200
364.05	0.24000	0.60000	0.14300	0.71200
364.05	0.12000	0.80000	0.14200	0.71400
375.45	0.36000	0.10000	0.22400	0.51600
368.25	0.32200	0.20000	0.16300	0.60100
363.60	0.24000	0.40000	0.10300	0.70700
363.60	0.16200	0.60600	0.10300	0.70800
363.60	0.08000	0.80000	0.10300	0.70700
375.69	0.18000	0.10000	0.14600	0.50200
369.01	0.16000	0.20100	0.08600	0.65400
363.55	0.11900	0.39800	0.06200	0.70800
363.55	0.08000	0.60000	0.06400	0.70100
363.55	0.04000	0.80000	0.06400	0.70300
363.53	0.07260	0.703400.07260	0.70340
Source
Beregovykh V.V.; Timofeev V.S.; Lukyanova R.N.; Yakushev V.M.; Serafimov L.A.: Die Phasengleichgewichte in den Systemen n-Propanol-Wasser-n-Butylacetat und n-Butanol-Wasser-n-Butylacetat bei Atmosphärendruck. Uch.Zap.Mosk.Inst.Tonkoj Khim.Tekhnol. 1 (1971) 31-38
$$$Vapor-Liquid Equilibrium Data Set 21057
No.	Formula	Molar Mass	CAS Registry Number	Name
1	H2O	18.015	7732-18-5	Water
2	C4H10O	74.123	71-36-3	1-Butanol
3	C4H10O	74.123	71-36-3	Acetic acid butyl ester
Pressure	101.30	kPa
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
363.45	0.99400	0.00500	0.70900	0.07290
363.75	0.99300	0.00680	0.71200	0.10900
364.00	0.98900	0.01010	0.71100	0.14900
364.15	0.98900	0.01070	0.72300	0.16100
364.40	0.98800	0.01190	0.72700	0.18300
365.10	0.98600	0.01380	0.74100	0.20900
363.45	0.19900	0.17900	0.70900	0.07290
363.75	0.30900	0.31200	0.71200	0.10900
364.00	0.40100	0.37000	0.71100	0.14900
364.15	0.45000	0.38800	0.72300	0.16100
364.40	0.47900	0.40400	0.72700	0.18300
365.10	0.55600	0.39400	0.74100	0.20900
Source
Gomis V.; Ruiz F.; Asensi J.C.: The Application of Ultrasound in the Determination of Isobaric Vapour-Liquid-Liquid Equilibrium Data. Fluid Phase Equilib. 172 (2000) 245-259
Source
