$$$Vapor-Liquid Equilibrium Data Set 18099	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H14	86.177	110-54-3	Hexane	
2	C6H14	86.177	110-54-3	Acetic acid butyl ester	
Pressure	101.30	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
399.10	0.00000	0.00000	
397.78	0.00730	0.03990	
395.68	0.02050	0.10600	
390.87	0.05200	0.24400	
384.30	0.10150	0.40400	
380.32	0.13630	0.49470	
376.14	0.17790	0.57760	
372.34	0.22130	0.64290	
369.97	0.25180	0.68310	
366.50	0.30200	0.73470	
365.69	0.31490	0.74620	
363.70	0.34840	0.77290	
359.99	0.41980	0.81840	
358.14	0.46060	0.84020	
356.19	0.50760	0.86240	
354.48	0.55250	0.88000	
352.55	0.60160	0.89900	
351.35	0.64410	0.91030	
349.78	0.69440	0.92490	
348.28	0.74530	0.93860	
346.19	0.81980	0.95740	
345.14	0.85800	0.96650	
342.69	0.94750	0.98760	
342.12	0.96750	0.99230	
341.95	1.00000	1.00000	
Source	
Feng L.-C.; Chou C.-H.; Tang M.; Chen Y.-P.: Vapor-Liquid Equilibria of Binary Mixtures 2-Butanol + Butyl Acetate, Hexane + Butyl Acetate, and Cyclohexane + 2-Butanol at 101.3 kPa. J.Chem.Eng.Data 43 (1998) 658-661	
$$$Vapor-Liquid Equilibrium Data Set 37773	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H14	86.177	110-54-3	Hexane	
2	C6H14	86.177	110-54-3	Acetic acid butyl ester	
Pressure	101.32	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
399.17	0.00000	0.00000	
393.63	0.02650	0.17410	
391.06	0.03930	0.24230	
388.19	0.05540	0.31660	
384.40	0.08000	0.40390	
380.08	0.11170	0.49500	
376.32	0.14370	0.56390	
372.84	0.17860	0.62220	
371.10	0.19770	0.64930	
363.78	0.30310	0.75230	
359.80	0.38140	0.80020	
356.96	0.44310	0.83300	
354.59	0.50040	0.85840	
352.49	0.56630	0.88140	
350.15	0.64100	0.90580	
348.20	0.72040	0.92670	
346.70	0.78290	0.94270	
345.40	0.84300	0.95660	
344.47	0.88640	0.96800	
343.55	0.93420	0.98130	
342.79	0.96230	0.98920	
342.18	0.98590	0.99600	
341.85	1.00000	1.00000	
Source	
Pérez E.; Ortega J.; Fernández L.; Wisniak J.; Canosa J.: New experimental data for binaries of butyl ester with alkanes (C5C10). Fluid Phase Equilib. 412 (2016) 79-93	
Source	
Feng L.-C.; Chou C.-H.; Tang M.; Chen Y.-P.: Vapor-Liquid Equilibria of Binary Mixtures 2-Butanol + Butyl Acetate, Hexane + Butyl Acetate, and Cyclohexane + 2-Butanol at 101.3 kPa. J.Chem.Eng.Data 43 (1998) 658-661	
Pérez E.; Ortega J.; Fernández L.; Wisniak J.; Canosa J.: New experimental data for binaries of butyl ester with alkanes (C5C10). Fluid Phase Equilib. 412 (2016) 79-93	
