$$$Vapor-Liquid Equilibrium Data Set 1943	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O	46.069	64-17-5	Ethanol	
2	H2O	18.015	7732-18-5	Water	
3	C3H8O	60.096	67-63-0	2-Propanol	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
361.85	0.04820	0.94240	0.26350	0.65720	
357.15	0.14710	0.84310	0.45930	0.50370	
355.05	0.29690	0.69330	0.53510	0.44100	
353.55	0.44760	0.54250	0.61070	0.37450	
352.55	0.59590	0.39410	0.68180	0.30660	
351.75	0.85060	0.13940	0.85120	0.14030	
357.95	0.04870	0.90300	0.19240	0.53900	
355.65	0.14770	0.80340	0.37380	0.46670	
354.45	0.29740	0.65310	0.48180	0.42920	
353.35	0.44790	0.50230	0.57070	0.36450	
352.25	0.59890	0.35120	0.65260	0.28680	
351.85	0.82620	0.12520	0.82160	0.12640	
354.55	0.04960	0.80290	0.10800	0.44580	
354.15	0.14830	0.70330	0.27840	0.42620	
353.05	0.29850	0.55250	0.38860	0.39990	
352.15	0.44910	0.40250	0.49770	0.32440	
351.55	0.59990	0.25020	0.61000	0.23480	
353.65	0.05020	0.65270	0.07460	0.42230	
353.25	0.15030	0.55220	0.18450	0.38780	
352.45	0.29920	0.40110	0.33700	0.33740	
351.95	0.44990	0.25020	0.46190	0.25010	
351.85	0.59990	0.09960	0.59820	0.12660	
352.75	0.09970	0.40230	0.11040	0.36100	
352.65	0.15010	0.35030	0.16440	0.33140	
352.55	0.30070	0.19940	0.30210	0.22570	
353.05	0.09060	0.19900	0.11140	0.23370	
352.95	0.15020	0.14890	0.16220	0.18710	
Source	
Kharin S.E.; Perelygin V.M.; Smirnov V.S.: Liquid-Vapor Equilibrium in an Ethanol-Water-Isopropanol System at Atmospheric Pressure. Soviet Chem.Ind. 47 (1971) 465-466	
$$$Vapor-Liquid Equilibrium Data Set 1944	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O	46.069	64-17-5	Ethanol	
2	H2O	18.015	7732-18-5	Water	
3	C3H8O	60.096	67-63-0	2-Propanol	
Temperature	323.15	K	
P [kPa]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
17.999	0.04820	0.94240	0.27710	0.63670	
22.265	0.14710	0.84310	0.47740	0.48860	
24.798	0.29690	0.69330	0.55200	0.42410	
26.131	0.44760	0.54250	0.62310	0.36310	
26.931	0.59590	0.39410	0.69110	0.29820	
28.398	0.85060	0.13940	0.85820	0.13350	
21.598	0.04870	0.90300	0.19670	0.52930	
23.465	0.14770	0.80340	0.38730	0.45000	
25.065	0.29740	0.65310	0.49400	0.41780	
25.865	0.44790	0.50230	0.58470	0.34920	
27.464	0.59890	0.35120	0.66410	0.28100	
28.531	0.82620	0.12520	0.83160	0.12120	
23.865	0.04960	0.80290	0.10970	0.43690	
24.265	0.14830	0.70330	0.28370	0.41590	
26.131	0.29850	0.55250	0.39800	0.39120	
26.931	0.44910	0.40250	0.50050	0.31980	
27.864	0.59990	0.25020	0.62040	0.23280	
24.931	0.05020	0.65270	0.07510	0.41510	
25.065	0.15030	0.55220	0.19060	0.37900	
25.865	0.29920	0.40110	0.34520	0.33440	
27.064	0.44990	0.25020	0.48180	0.24430	
27.331	0.59990	0.09960	0.61340	0.12110	
25.731	0.09970	0.40230	0.11640	0.36040	
25.731	0.15010	0.35030	0.17160	0.32860	
25.998	0.30070	0.19940	0.30930	0.22090	
25.865	0.09960	0.19900	0.11340	0.23220	
25.998	0.15020	0.14890	0.16590	0.18380	
Source	
Kharin S.E.; Perelygin V.M.; Smirnov V.S.: Temperatureinfluß  auf  das  Dampf-Flüssig-Gleichgewicht  im  System Ethanol - Wasser - Isopropanol. Izv.Vyssh.Uchebn.Zaved.Khim.Khim.Tekhnol. 13 (1970) 1593-1595	
$$$Vapor-Liquid Equilibrium Data Set 1945	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O	46.069	64-17-5	Ethanol	
2	H2O	18.015	7732-18-5	Water	
3	C3H8O	60.096	67-63-0	2-Propanol	
Temperature	403.15	K	
P [kPa]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
399.300	0.04820	0.94240	0.24990	0.67670	
460.895	0.14710	0.84310	0.43840	0.52530	
504.625	0.29690	0.69330	0.51590	0.46180	
538.222	0.44760	0.54250	0.59740	0.38830	
558.887	0.59590	0.39410	0.65550	0.33280	
578.486	0.85060	0.13940	0.84340	0.14760	
454.629	0.04870	0.90300	0.16780	0.56400	
486.227	0.14770	0.80340	0.34750	0.49940	
505.025	0.29740	0.65310	0.45470	0.45480	
543.822	0.44790	0.50230	0.53620	0.39490	
563.954	0.59890	0.35120	0.63320	0.30320	
567.953	0.82620	0.12520	0.80400	0.13960	
498.626	0.04960	0.80290	0.09320	0.50510	
512.358	0.14830	0.70330	0.24620	0.48030	
539.022	0.29850	0.55250	0.35390	0.44590	
555.421	0.44910	0.40250	0.47430	0.34540	
572.220	0.59990	0.25020	0.59480	0.24930	
521.290	0.05020	0.65270	0.07240	0.44680	
535.556	0.15030	0.55220	0.17290	0.41770	
551.955	0.29920	0.40110	0.31590	0.35710	
563.954	0.44990	0.25020	0.45420	0.25280	
567.820	0.59990	0.09960	0.58640	0.13860	
548.755	0.09970	0.40230	0.10880	0.37100	
549.022	0.15010	0.35030	0.15810	0.34670	
553.421	0.30070	0.19940	0.29560	0.22890	
551.555	0.09960	0.19900	0.10860	0.23520	
553.155	0.15020	0.14890	0.15430	0.18980	
Source	
Kharin S.E.; Perelygin V.M.; Smirnov V.S.: Temperatureinfluß  auf  das  Dampf-Flüssig-Gleichgewicht  im  System Ethanol - Wasser - Isopropanol. Izv.Vyssh.Uchebn.Zaved.Khim.Khim.Tekhnol. 13 (1970) 1593-1595	
Source	
