$$$Vapor-Liquid Equilibrium Data Set 15532
No.	Formula	Molar Mass	CAS Registry Number	Name
1	H2O	18.015	7732-18-5	Water
2	C2H6O	46.069	64-17-5	Ethanol
3	C6H14	86.177	110-54-3	Hexane
Pressure	101.33	kPa
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
334.05	0.000139	0.02950	0.00231	0.21000
331.75	0.000291	0.16200	0.00185	0.31100
331.45	0.00037	0.32000	0.00125	0.33900
331.45	0.000621	0.33300	0.00190	0.34000
331.35	0.000363	0.33300	0.00127	0.33900
331.55	0.000227	0.33500	0.000842	0.34300
331.25	0.00261	0.33400	0.00743	0.34100
331.55	0.000254	0.33600	0.000991	0.34300
331.45	0.00121	0.33700	0.00360	0.34300
331.65	0.000227	0.51200	0.000602	0.36600
332.65	0.000212	0.72000	0.00053	0.40700
337.85	0.000225	0.90400	0.000502	0.56000
343.25	0.000159	0.95900	0.000381	0.74100
344.25	0.000195	0.96400	0.000439	0.76500
Source
Ikari A.; Hatate Y.; Hosoda K.; Kawabata Y.: Vapor-Liquid Equilibria of Hexane-Acetic Acid System and Hexane-Ethanol System Containing a Minute Amount of Water. Kagaku Kogaku Ronbunshu 17 (1991) 890-894
$$$Vapor-Liquid Equilibrium Data Set 29087
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C2H6O	46.069	64-17-5	Ethanol
3	H2O	18.015	7732-18-5	Water
Pressure	101.30	kPa
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
334.44	0.99800	0.000000.78600	0.00000
332.57	0.99500	0.00400	0.76500	0.07600
330.80	0.98300	0.01500	0.71100	0.15000
330.54	0.97600	0.02100	0.70200	0.16200
330.05	0.96900	0.02800	0.68800	0.18500
329.92	0.95800	0.03900	0.68100	0.19500
329.82	0.94700	0.04900	0.68000	0.19700
329.77	0.93500	0.06000	0.67600	0.20200
329.71	0.93000	0.06500	0.67300	0.20700
329.56	0.91300	0.08000	0.67000	0.21400
329.51	0.90500	0.08700	0.66500	0.22100
329.48	0.88900	0.10100	0.66300	0.22500
329.45	0.87500	0.11300	0.66100	0.22900
329.42	0.85200	0.13300	0.65800	0.23500
329.26	0.84200	0.14200	0.65700	0.23900
329.28	0.80600	0.17200	0.65600	0.24200
329.48	0.76800	0.20300	0.65300	0.24600
329.50	0.72800	0.23500	0.65300	0.24800
329.53	0.68000	0.27200	0.65200	0.25300
329.55	0.64800	0.29700	0.65000	0.25400
329.56	0.62200	0.31600	0.64900	0.25600
Source
Gomis V.; Font A.; Pedraza R.; Saquete M.D.: Isobaric vapor-liquid and vapor-liquid-liquid equilibrium data for the water-ethanol-hexane system. Fluid Phase Equilib. 259 (2007) 66-70
$$$Vapor-Liquid Equilibrium Data Set 29088
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C2H6O	46.069	64-17-5	Ethanol
3	H2O	18.015	7732-18-5	Water
Pressure	101.30	kPa
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]
332.57	0.00000	0.03500	0.76500	0.07600
330.80	0.00100	0.10600	0.71100	0.15000
330.54	0.00100	0.13100	0.70200	0.16200
330.05	0.00100	0.20800	0.68800	0.18500
329.92	0.00200	0.24400	0.68100	0.19500
329.82	0.00200	0.26600	0.68000	0.19700
329.77	0.00300	0.29300	0.67600	0.20200
329.71	0.00400	0.32200	0.67300	0.20700
329.56	0.00800	0.37600	0.67000	0.21400
329.51	0.01200	0.43300	0.66500	0.22100
329.48	0.01400	0.46100	0.66300	0.22500
329.45	0.01900	0.49200	0.66100	0.22900
329.42	0.02900	0.54100	0.65800	0.23500
329.26	0.04600	0.57500	0.65700	0.23900
329.28	0.05300	0.59300	0.65600	0.24200
329.48	0.06300	0.61300	0.65300	0.24600
329.50	0.07900	0.62400	0.65300	0.24800
329.53	0.13200	0.62000	0.65200	0.25300
329.55	0.15700	0.60900	0.65000	0.25400
329.56	0.17800	0.60400	0.64900	0.25600
Source
Gomis V.; Font A.; Pedraza R.; Saquete M.D.: Isobaric vapor-liquid and vapor-liquid-liquid equilibrium data for the water-ethanol-hexane system. Fluid Phase Equilib. 259 (2007) 66-70
Source
