$$$Vapor-Liquid Equilibrium Data Set 2598	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C2H6O	46.069	64-17-5	Ethanol	
3	C6H14	86.177	110-54-3	Hexane	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
334.05	0.10800	0.05200	0.07700	0.24000	
334.95	0.22100	0.04600	0.15900	0.23000	
333.05	0.21800	0.18500	0.15400	0.30000	
334.85	0.32700	0.07300	0.22400	0.24900	
333.85	0.30300	0.30700	0.22900	0.33300	
337.85	0.62500	0.07900	0.42100	0.24500	
339.35	0.71900	0.18300	0.52000	0.32500	
Source	
Waldo R.A.; Weber J.H.: Vapor-Liquid Equilibrium at Atmospheric Pressure: The Ternary System Benzene-Ethanol-n-Hexane. J.Chem.Eng.Data 8 (1963) 349-354	
$$$Vapor-Liquid Equilibrium Data Set 2599	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H14	86.177	110-54-3	Hexane	
2	C2H6O	46.069	64-17-5	Ethanol	
3	C6H6	78.114	71-43-2	Benzene	
Temperature	328.15	K	
P [kPa]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
64.461	0.02300	0.54800	0.06100	0.44700	
62.728	0.02800	0.75900	0.12400	0.52500	
54.182	0.03000	0.92800	0.19800	0.67700	
62.795	0.04000	0.14100	0.06800	0.30600	
54.902	0.04600	0.03800	0.08100	0.18900	
69.034	0.05900	0.52600	0.14500	0.39900	
72.114	0.07400	0.64000	0.20100	0.44100	
72.181	0.08300	0.72600	0.27000	0.44400	
73.114	0.08700	0.79300	0.33800	0.47700	
70.661	0.08900	0.34500	0.15800	0.36700	
74.674	0.09500	0.84300	0.37100	0.43700	
67.514	0.10500	0.11900	0.17000	0.30600	
69.928	0.10700	0.23400	0.16400	0.33800	
74.461	0.11600	0.45900	0.23800	0.38500	
58.515	0.11800	0.01400	0.20500	0.14300	
73.127	0.16800	0.20100	0.23700	0.31500	
80.127	0.17400	0.63000	0.37200	0.40600	
77.994	0.18300	0.43400	0.31000	0.37100	
82.487	0.19600	0.69400	0.43500	0.42900	
71.754	0.22300	0.10400	0.27000	0.26600	
81.593	0.22400	0.52300	0.37800	0.37300	
77.314	0.22700	0.28100	0.23000	0.37500	
84.753	0.25300	0.63300	0.46500	0.40300	
81.060	0.27200	0.37200	0.36900	0.34900	
83.980	0.29900	0.46100	0.43700	0.35000	
73.874	0.31400	0.09900	0.32300	0.25300	
86.180	0.33500	0.48700	0.50000	0.34100	
81.287	0.38100	0.20700	0.41600	0.30300	
88.179	0.39600	0.52800	0.55300	0.36700	
79.900	0.40000	0.13800	0.41800	0.27300	
77.420	0.43700	0.07900	0.41600	0.27200	
89.313	0.44300	0.53500	0.59400	0.38100	
85.006	0.46000	0.27100	0.47600	0.33000	
67.088	0.47300	0.01500	0.52300	0.09200	
88.473	0.54600	0.33800	0.55800	0.34600	
85.326	0.56100	0.21300	0.51400	0.32500	
82.913	0.58700	0.11700	0.48000	0.28000	
84.380	0.62500	0.14300	0.53200	0.29500	
87.526	0.63700	0.23300	0.59400	0.32300	
86.393	0.71800	0.14500	0.60900	0.30000	
75.020	0.73800	0.02600	0.65700	0.15600	
87.659	0.75800	0.18600	0.63100	0.32400	
80.140	0.89500	0.04200	0.73700	0.21900	
Source	
Yuan K.S.; Lu B.C-Y.; Deshpande A.K.; Ho J.C.K.: Part III. System Ethanol - Cyclohexane at  Atmospheric Pressure. J.Chem.Eng.Data 8 (1963) 549-559	
$$$Vapor-Liquid Equilibrium Data Set 12433	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H14	86.177	110-54-3	Hexane	
2	C2H6O	46.069	64-17-5	Ethanol	
3	C6H6	78.114	71-43-2	Benzene	
Pressure	101.33	kPa	
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
343.15	0.03800	0.11800	0.07000	0.29600	
340.25	0.03200	0.29800	0.07600	0.41400	
339.85	0.02200	0.44900	0.02500	0.45600	
340.05	0.02000	0.54800	0.07000	0.46700	
340.65	0.01900	0.62500	0.07400	0.49800	
342.95	0.03100	0.70400	0.08100	0.56800	
344.25	0.02200	0.83200	0.08200	0.66600	
347.05	0.01800	0.91600	0.07500	0.77500	
341.45	0.08200	0.11500	0.12600	0.32800	
338.15	0.05200	0.45600	0.12400	0.43100	
338.15	0.05300	0.59100	0.15300	0.46900	
339.65	0.06100	0.67500	0.21000	0.48100	
340.45	0.04600	0.79900	0.24800	0.52100	
342.65	0.03200	0.89600	0.24200	0.63100	
339.65	0.16100	0.13800	0.26100	0.31100	
337.35	0.12600	0.33700	0.26200	0.37000	
336.65	0.13600	0.47400	0.28900	0.39000	
336.65	0.14900	0.57200	0.31400	0.42000	
339.65	0.07500	0.77700	0.27900	0.53600	
340.35	0.29000	0.13700	0.34800	0.31000	
337.95	0.29300	0.12100	0.36600	0.30300	
335.65	0.22300	0.36700	0.35000	0.35500	
335.35	0.21500	0.48100	0.36600	0.35100	
335.65	0.20900	0.61300	0.46600	0.36400	
336.65	0.15500	0.76100	0.46800	0.43900	
336.15	0.40000	0.10700	0.42200	0.30000	
334.65	0.31200	0.36900	0.43300	0.34900	
334.15	0.26200	0.55000	0.49700	0.34800	
333.95	0.29100	0.62500	0.55700	0.36300	
335.15	0.53800	0.15300	0.48800	0.27500	
333.35	0.45600	0.34400	0.53400	0.32500	
333.65	0.64700	0.14100	0.57600	0.28100	
333.65	0.63300	0.18200	0.57900	0.28600	
332.35	0.59900	0.32300	0.63500	0.30800	
333.15	0.76200	0.15900	0.65800	0.27500	
335.85	0.93200	0.03400	0.79200	0.17600	
349.15	0.01300	0.95900	0.05600	0.86500	
348.15	0.01600	0.05600	0.03100	0.20900	
Source	
Park J.O.; Nam S.J.: (Vapor-Liquid Equilibria of Benzene(1)-n-Heptane(2)-Toluene(3) and n-Hexane(1)-Ethanol(2)-Benzene(3) Systems). Hwahak Konghak 24 (1986) 311-319	
Source	
