$$$Vapor-Liquid Equilibrium Data Set 12361	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	C10H8	128.174	91-20-3	Naphthalene	
Temperature	521.25	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
1544.420	0.12700	0.86000	
3013.006	0.26800	0.91900	
4067.906	0.37800	0.93900	
5102.114	0.52400	0.94900	
6212.169	0.69300	0.95900	
8446.079	0.95400	0.97300	
Source	
Thies M.C.: Vapor- Liquid Equilibrium of Model Coal-derived  Compounds with Methanol at Elevated Temperatures and Pressures. Thesis  (1985)	
$$$Vapor-Liquid Equilibrium Data Set 12362	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	C10H8	128.174	91-20-3	Naphthalene	
Temperature	549.55	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
1978.797	0.12000	0.81700	
3275.011	0.21200	0.88000	
4826.323	0.34100	0.90300	
5874.330	0.43100	0.92000	
6929.230	0.52900	0.92200	
8032.393	0.62600	0.92700	
9273.437	0.74500	0.93000	
10362.814	0.83300	0.91200	
Source	
Thies M.C.: Vapor- Liquid Equilibrium of Model Coal-derived  Compounds with Methanol at Elevated Temperatures and Pressures. Thesis  (1985)	
$$$Vapor-Liquid Equilibrium Data Set 12363	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	C10H8	128.174	91-20-3	Naphthalene	
Temperature	579.75	K	
P [kPa]	x1 [mol/mol]	y1 [mol/mol]	
2240.789	0.11000	0.72400	
3716.268	0.19800	0.81500	
5115.900	0.28700	0.85200	
6088.073	0.34800	0.86800	
6722.380	0.39000	0.87400	
7984.130	0.46500	0.88700	
9549.228	0.58400	0.88500	
11741.768	0.74300	0.84600	
Source	
Thies M.C.: Vapor- Liquid Equilibrium of Model Coal-derived  Compounds with Methanol at Elevated Temperatures and Pressures. Thesis  (1985)	
Source	
Thies M.C.: Vapor- Liquid Equilibrium of Model Coal-derived  Compounds with Methanol at Elevated Temperatures and Pressures. Thesis  (1985)	
