$$$Vapor-Liquid Equilibrium Data Set 2525	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	71-36-3	1-Butanol	
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
Pressure	5.333	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
391.56	0.00000	0.00000	
376.30	0.02000	0.53600	
366.73	0.04900	0.72500	
341.00	0.25300	0.95500	
339.09	0.32600	0.96100	
336.41	0.41500	0.96800	
334.32	0.51700	0.97200	
332.32	0.65000	0.97700	
330.09	0.77100	0.98200	
329.27	0.82100	0.98400	
328.77	0.85200	0.98600	
328.26	0.88300	0.98700	
327.54	0.91100	0.98900	
326.98	0.93500	0.99000	
326.83	0.94600	0.99100	
Source	
Deitert P.: Auswahl von Zusatzstoffen für die azeotrope und extraktive Destillation mit der UNIFAC-Methode. Master's Thesis  (1978)	
$$$Vapor-Liquid Equilibrium Data Set 2526	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	71-36-3	1-Butanol	
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
Pressure	8.00	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
400.54	0.00000	0.00000	
374.05	0.04300	0.70700	
354.08	0.16900	0.93200	
349.11	0.25100	0.94800	
346.49	0.31100	0.95600	
344.21	0.41600	0.96300	
342.08	0.52100	0.96800	
339.79	0.64400	0.97400	
337.67	0.77400	0.97900	
336.84	0.82400	0.98100	
336.20	0.85300	0.98300	
335.80	0.88600	0.98400	
335.21	0.91500	0.98600	
334.62	0.94000	0.98700	
334.36	0.94800	0.98800	
Source	
Deitert P.: Auswahl von Zusatzstoffen für die azeotrope und extraktive Destillation mit der UNIFAC-Methode. Master's Thesis  (1978)	
$$$Vapor-Liquid Equilibrium Data Set 4887	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	71-36-3	1-Butanol	
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
Pressure	96.66	kPa	
T [K]	x1 [mol/mol]	y1 [mol/mol]	
468.85	0.00000	0.00000	
460.15	0.00500	0.25400	
441.45	0.02000	0.59400	
420.15	0.07300	0.83000	
414.15	0.10750	0.86900	
412.65	0.12300	0.88000	
406.15	0.20900	0.91250	
401.85	0.34050	0.92600	
398.35	0.44450	0.94100	
394.45	0.62000	0.95950	
392.75	0.73050	0.97200	
390.75	0.83200	0.98250	
390.45	0.84950	0.98350	
390.25	0.87200	0.98600	
389.95	0.94450	0.99350	
389.75	1.00000	1.00000	
Source	
Mainkar S.V.; Mene P.S.: Binary Vapour Liquid Equilibria for n-Butanol Ethylene Glycol & n-Butyl Acetate-Ethylene Glycol Systems. Indian J.Technol. 8 (1970) 320-322	
Source	
Deitert P.: Auswahl von Zusatzstoffen für die azeotrope und extraktive Destillation mit der UNIFAC-Methode. Master's Thesis  (1978)	
Mainkar S.V.; Mene P.S.: Binary Vapour Liquid Equilibria for n-Butanol Ethylene Glycol & n-Butyl Acetate-Ethylene Glycol Systems. Indian J.Technol. 8 (1970) 320-322	
