$$$Density Data Set 30593	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C3H6O	58.080	67-64-1	Acetone	
2	C4H10O	74.123	71-36-3	1-Butanol	
3	H2O	18.015	7732-18-5	Water	
Temperature	298.150	K	
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]	
0.7878	1.00000	0.00000	
0.8196	0.66625	0.06526	
0.8462	0.49187	0.05506	
0.8716	0.36462	0.04762	
0.8948	0.26767	0.04195	
0.9060	0.19136	0.037485	
0.9355	0.12972	0.03388	
0.9534	0.07889	0.03091	
0.9694	0.036264	0.028416	
0.8204	0.59367	0.13291	
0.8466	0.42811	0.11182	
0.8708	0.30790	0.09650	
0.8928	0.21665	0.08488	
0.9129	0.14502	0.07575	
0.9314	0.08729	0.06840	
0.8215	0.51837	0.20309	
0.8475	0.36235	0.17036	
0.8695	0.24965	0.14671	
0.8905	0.16441	0.12883	
0.9092	0.09770	0.11483	
0.8230	0.44021	0.27595	
0.8471	0.29450	0.23076	
0.8685	0.18980	0.19829	
0.8879	0.11092	0.17384	
0.8239	0.35901	0.35164	
0.8473	0.22445	0.29313	
0.8675	0.12829	0.25131	
0.8258	0.27459	0.43032	
0.8468	0.15210	0.35754	
0.8260	0.18676	0.51219	
0.8464	0.07732	0.42411	
0.8269	0.09531	0.59743	
0.8080	0.00000	1.00000	
0.9971	0.00000	0.00000	
Source	
Ernst R.C.; Litkenhous E.E.; Spanyer J.W.: The Physical Properties of the Ternary System Acetone-n-Butyl Alcohol-Water. J.Phys.Chem. 36 (1932) 842-854	
$$$Density Data Set 64709	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H10O	74.123	71-36-3	1-Butanol	
2	C3H6O	58.080	67-64-1	Acetone	
3	H2O	18.015	7732-18-5	Water	
Temperature	293.150	K	
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]	
0.9859	0.00000	0.033066	
0.9790	0.01335	0.03262	
0.9709	0.02857	0.032105	
0.9731	0.00000	0.06910	
0.9667	0.014724	0.06807	
0.9584	0.03054	0.06699	
0.9495	0.04778	0.06580	
0.9398	0.06643	0.06450	
0.9578	0.00000	0.11547	
0.9426	0.03360	0.11157	
0.9276	0.06662	0.10778	
0.9115	0.10949	0.10283	
0.9449	0.00000	0.15685	
0.9308	0.035674	0.15126	
0.9142	0.07724	0.14471	
0.8992	0.12505	0.13725	
0.8850	0.18138	0.12840	
0.9206	0.00000	0.23696	
0.9075	0.03977	0.22756	
0.8943	0.08671	0.21643	
0.8826	0.13684	0.20457	
0.8708	0.19835	0.18998	
0.8601	0.28015	0.20362	
0.9047	0.00000	0.29526	
0.8934	0.04428	0.28219	
0.8821	0.09249	0.26792	
0.8715	0.14870	0.25123	
0.8616	0.21256	0.23260	
0.8429	0.37789	0.18383	
0.8722	0.00000	0.43282	
0.8647	0.05359	0.40967	
0.8598	0.10719	0.38640	
0.8506	0.16910	0.36022	
0.8437	0.24198	0.32815	
0.8374	0.32356	0.29277	
0.8502	0.00000	0.55248	
0.8403	0.12040	0.48613	
0.8311	0.26673	0.40131	
0.8230	0.44864	0.30474	
0.8156	0.68452	0.17435	
0.8222	0.00000	0.72727	
0.8205	0.06656	0.67885	
0.8188	0.13647	0.62794	
0.8170	0.21405	0.57150	
0.8156	0.29420	0.51317	
0.8142	0.38864	0.44468	
0.8132	0.48808	0.37231	
0.8111	0.71670	0.20617	
0.8069	0.00000	0.85755	
Source	
Reilly J.; Ralph E.W.: The System n-Butyl Alcohol - Acetone - Water. Sci.Proc.Roy.Dublin Soc. 15 (1919) 597-608	
Source	
Ernst R.C.; Litkenhous E.E.; Spanyer J.W.: The Physical Properties of the Ternary System Acetone-n-Butyl Alcohol-Water. J.Phys.Chem. 36 (1932) 842-854	
Reilly J.; Ralph E.W.: The System n-Butyl Alcohol - Acetone - Water. Sci.Proc.Roy.Dublin Soc. 15 (1919) 597-608	
