$$$Density Data Set 65751	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	H2O	18.015	7732-18-5	Water	
2	C2H4O2	60.053	64-19-7	Acetic acid	
3	CHCl3	119.377	67-66-3	Chloroform	
Temperature	298.150	K	
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]	
1.4725	0.99768	0.00214247009717	
1.4620	0.99264	0.007026	
1.4500	0.98577	0.013663	
1.4360	0.97867	0.020523	
1.4237	0.97097	0.02796	
1.4100	0.96296	0.035675	
1.3970	0.95382	0.04443	
1.3791	0.94341	0.05435	
1.3629	0.93282	0.06437	
1.0108	0.09310	0.13887	
1.0220	0.10361	0.25989	
1.0325	0.11894	0.33967	
1.0413	0.14791	0.39811	
1.0507	0.17794	0.43610	
1.0584	0.20774	0.45580	
1.0677	0.24085	0.48267	
1.0753	0.33658	0.45438	
1.0868	0.38967	0.43616	
Source	
Othmer D.F.; Ku P.L.: Acetic Acid and Formic Acid Distributed between Chloroform and Water. J.Chem.Eng.Data 5 (1960) 42-44	
Source	
Othmer D.F.; Ku P.L.: Acetic Acid and Formic Acid Distributed between Chloroform and Water. J.Chem.Eng.Data 5 (1960) 42-44	
