$$$Density Data Set 17459	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O	72.107	109-99-9	Tetrahydrofuran	
2	C2H3N	41.053	75-05-8	Acetonitrile	
Temperature	298.150	K	
Density [g/cm3]	x1 [mol/mol]	
0.7766	0.00000	
0.7951	0.10000	
0.8111	0.20000	
0.8241	0.30000	
0.8359	0.40000	
0.8469	0.50000	
0.8559	0.60000	
0.8649	0.70000	
0.8715	0.80000	
0.8785	0.90000	
0.8841	1.00000	
Source	
Chauhan M.S.; Kumar A.; Chauhan S.: Part 2. 1,2-Dimethoxyethane and Tetrahydrofuran in Some Dipolar Aprotic Solvents. Acoust.Lett. 21 (1998) 228-235	
$$$Density Data Set 35747	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O	72.107	109-99-9	Tetrahydrofuran	
2	C2H3N	41.053	75-05-8	Acetonitrile	
Temperature	288.150	K	
Density [g/cm3]	x1 [mol/mol]	
0.7874	0.00000	
0.7883	0.00530	
0.7892	0.01040	
0.7907	0.01970	
0.7923	0.02940	
0.7938	0.03890	
0.8032	0.09930	
0.8121	0.15980	
0.8174	0.19780	
0.8237	0.24410	
0.8289	0.28450	
0.8362	0.34450	
0.8429	0.40220	
0.8486	0.45450	
0.8533	0.49950	
0.8564	0.52980	
0.8589	0.55520	
0.8636	0.60540	
0.8668	0.64050	
0.8685	0.66030	
0.8717	0.69760	
0.8758	0.74700	
0.8798	0.80030	
0.8811	0.81790	
0.8837	0.85370	
0.8866	0.89750	
0.8900	0.95020	
0.8909	0.96710	
0.8914	0.97450	
0.8920	0.98540	
0.8921	0.98770	
0.8925	0.99400	
0.8929	1.00000	
Source	
Torres R.B.; Ortolan M.I.; Volpe P.L.O.: Experimental results and application of the Prigogine-Flory-Patterson theory. J.Chem.Thermodyn. 40 (2008) 442-459	
Source	
Chauhan M.S.; Kumar A.; Chauhan S.: Part 2. 1,2-Dimethoxyethane and Tetrahydrofuran in Some Dipolar Aprotic Solvents. Acoust.Lett. 21 (1998) 228-235	
Torres R.B.; Ortolan M.I.; Volpe P.L.O.: Experimental results and application of the Prigogine-Flory-Patterson theory. J.Chem.Thermodyn. 40 (2008) 442-459	
