$$$Density Data Set 21851	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H4O2	60.053	64-19-7	Acetic acid	
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
Temperature	283.150	K	
Density [g/cm3]	x1 [mol/mol]	
1.1207	0.00000	
1.1194	0.04240	
1.1180	0.10150	
1.1165	0.14730	
1.1148	0.20590	
1.1133	0.24720	
1.1115	0.29680	
1.1095	0.35110	
1.1074	0.39580	
1.1054	0.44920	
1.1025	0.50780	
1.1014	0.53630	
1.0984	0.59770	
1.0956	0.64780	
1.0932	0.69500	
1.0892	0.75490	
1.0863	0.79260	
1.0817	0.84660	
1.0760	0.89760	
1.0702	0.94240	
1.0609	1.00000	
Source	
Bae H.-K.; Song H.-C.; Lee J.-W.: Excess Molar Volumes of Binary and Ternary Mixtures of Water, Acetic Acid and Ethylene Glycol. Hwahak Konghak 36 (1998) 120-124	
$$$Density Data Set 21852	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H4O2	60.053	64-19-7	Acetic acid	
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
Temperature	293.150	K	
Density [g/cm3]	x1 [mol/mol]	
1.1135	0.00000	
1.1114	0.05920	
1.1098	0.10330	
1.1080	0.15160	
1.1064	0.20100	
1.1052	0.23180	
1.1028	0.30140	
1.1010	0.35420	
1.0991	0.39780	
1.0977	0.43770	
1.0950	0.49570	
1.0924	0.54510	
1.0894	0.59720	
1.0857	0.65780	
1.0831	0.69870	
1.0793	0.75010	
1.0760	0.79080	
1.0710	0.84950	
1.0669	0.88610	
1.0586	0.94960	
1.0496	1.00000	
Source	
Bae H.-K.; Song H.-C.; Lee J.-W.: Excess Molar Volumes of Binary and Ternary Mixtures of Water, Acetic Acid and Ethylene Glycol. Hwahak Konghak 36 (1998) 120-124	
$$$Density Data Set 21853	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H4O2	60.053	64-19-7	Acetic acid	
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
Temperature	303.150	K	
Density [g/cm3]	x1 [mol/mol]	
1.1063	0.00000	
1.1048	0.05020	
1.1029	0.09870	
1.1009	0.14920	
1.0988	0.19990	
1.0967	0.25490	
1.0949	0.29880	
1.0928	0.35760	
1.0911	0.39960	
1.0888	0.44700	
1.0859	0.50780	
1.0840	0.54160	
1.0799	0.60680	
1.0774	0.64560	
1.0740	0.69350	
1.0697	0.74830	
1.0657	0.79310	
1.0603	0.84760	
1.0562	0.88610	
1.0481	0.94470	
1.0384	1.00000	
Source	
Bae H.-K.; Song H.-C.; Lee J.-W.: Excess Molar Volumes of Binary and Ternary Mixtures of Water, Acetic Acid and Ethylene Glycol. Hwahak Konghak 36 (1998) 120-124	
Source	
Bae H.-K.; Song H.-C.; Lee J.-W.: Excess Molar Volumes of Binary and Ternary Mixtures of Water, Acetic Acid and Ethylene Glycol. Hwahak Konghak 36 (1998) 120-124	
