$$$Density Data Set 55512
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C10H8	128.174	91-20-3	Naphthalene
2	C2H3N	41.053	75-05-8	Acetonitrile
3	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.9975	3.69999997929E-6	0.00000
0.9975	3.80000005862E-6	0.00000
0.9931	4.69999986308E-6	0.00964
0.9895	6.49999992675E-6	0.022807
0.9861	8.90000046638E-6	0.03297
0.9807	1.26000004457E-5	0.04693
0.9759	2.02999999601E-5	0.05935
0.9710	2.88000010187E-5	0.07329
0.9647	4.66999990749E-5	0.08873
0.9552	0.000108400003228	0.11242
0.9479	0.000159200004418	0.13152
0.9262	0.00066560000414	0.18971
0.9137	0.00131049996708	0.22772
Source
Khossravi D.: A Quantitative Description of Solvent Effects on Solubility and Molecular Complexation. Thesis  (1992)
Source
Khossravi D.: A Quantitative Description of Solvent Effects on Solubility and Molecular Complexation. Thesis  (1992)
