$$$Density Data Set 68086	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H4O2	60.053	64-19-7	Acetic acid	
2	ClNa	58.442	7647-14-5	Sodium chloride	
3	H2O	18.015	7732-18-5	Water	
Temperature	298.150	K	
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]	
0.9997	0.00218653003685	0.00072	
1.0013	0.005693	0.000716420996469	
1.0037	0.01133	0.000713	
1.0067	0.018403	0.00070836499799	
1.0053	0.003804	0.00286371004768	
1.0075	0.00911	0.002848	
1.0101	0.015354	0.00283029000275	
1.0136	0.02445	0.002806	
1.0137	0.005351	0.006391	
1.0166	0.01284	0.006344	
1.0198	0.021443	0.006288	
1.0253	0.037404	0.006185	
1.0375	0.00392	0.01763	
1.0388	0.008176	0.017554	
1.0419	0.01851	0.017373	
1.0448	0.028815	0.01719	
1.0799	0.006045	0.03770	
1.0811	0.012918	0.03744	
1.0835	0.02734	0.03689	
Source	
Wirth H.E.: The Partial Molal Volume of Acetic Acid in Sodium Acetate and in Sodium Chloride Solutions. J.Am.Chem.Soc. 70 (1948) 462-465	
Source	
Wirth H.E.: The Partial Molal Volume of Acetic Acid in Sodium Acetate and in Sodium Chloride Solutions. J.Am.Chem.Soc. 70 (1948) 462-465	
