$$$Density Data Set 20575
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H8O	60.096	67-63-0	2-Propanol
2	C3H6O	58.080	67-64-1	Acetone
3	C6H12	84.161	110-82-7	Cyclohexane
Temperature	298.150	K
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.7718	0.05470	0.03160
0.7709	0.05600	0.07400
0.7809	0.05180	0.90240
0.7787	0.05110	0.85690
0.7712	0.09570	0.04480
0.7705	0.10370	0.07630
0.7692	0.10310	0.17560
0.7687	0.10770	0.31260
0.7698	0.10570	0.43900
0.7700	0.11010	0.47950
0.7726	0.09760	0.59590
0.7739	0.10200	0.67890
0.7776	0.11440	0.77640
0.7804	0.11000	0.83890
0.7702	0.20580	0.09130
0.7696	0.19330	0.17470
0.7698	0.20580	0.28160
0.7703	0.19340	0.38500
0.7726	0.20270	0.47970
0.7738	0.20030	0.58480
0.7771	0.22260	0.67870
0.7706	0.31510	0.08300
0.7704	0.31830	0.17540
0.7708	0.31550	0.27930
0.7718	0.31060	0.38370
0.7736	0.31600	0.47550
0.7765	0.30530	0.58650
0.7711	0.39750	0.07880
0.7718	0.40830	0.18510
0.7727	0.40920	0.28710
0.7742	0.41320	0.38910
0.7769	0.41810	0.48670
0.7728	0.50700	0.08420
0.7732	0.49340	0.20000
0.7745	0.50480	0.28730
0.7770	0.51170	0.39470
0.7743	0.60790	0.08730
0.7754	0.59490	0.20250
0.7773	0.60960	0.28930
0.7757	0.70820	0.07870
0.7784	0.70090	0.19940
0.7790	0.82060	0.08110
0.7786	0.85780	0.05350
0.7797	0.87210	0.08070
0.7794	0.90480	0.04980
Source
Savaroglu G.; Aral E.: Densities, Speed of Sound and Isentropic Compressibilities of the Ternary Mixture 2-Propanol + Acetone + Cyclohexane and the Constituent Binary Mixtures at 298.15 and 313.15 K. Fluid Phase Equilib. 215 (2004) 253-262
$$$Density Data Set 20576
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H8O	60.096	67-63-0	2-Propanol
2	C3H6O	58.080	67-64-1	Acetone
3	C6H12	84.161	110-82-7	Cyclohexane
Temperature	313.150	K
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.7572	0.05470	0.03160
0.7561	0.05600	0.07400
0.7637	0.05180	0.90240
0.7617	0.05110	0.85690
0.7564	0.09570	0.04480
0.7556	0.10370	0.07630
0.7539	0.10310	0.17560
0.7531	0.10770	0.31260
0.7538	0.10570	0.43900
0.7539	0.11010	0.47950
0.7561	0.09760	0.59590
0.7573	0.10200	0.67900
0.7608	0.11440	0.77640
0.7634	0.11000	0.83890
0.7551	0.20580	0.09130
0.7543	0.19330	0.17470
0.7542	0.20580	0.28160
0.7544	0.19340	0.38500
0.7565	0.20270	0.47970
0.7575	0.20030	0.58480
0.7606	0.22260	0.67870
0.7556	0.31510	0.08300
0.7550	0.31830	0.17540
0.7553	0.31550	0.27930
0.7560	0.31060	0.38370
0.7577	0.31600	0.47550
0.7603	0.30530	0.58650
0.7562	0.39750	0.07880
0.7566	0.40830	0.18510
0.7573	0.40920	0.28710
0.7586	0.41320	0.38910
0.7610	0.41810	0.48670
0.7581	0.50700	0.08420
0.7581	0.49340	0.20000
0.7592	0.50480	0.28730
0.7616	0.51170	0.39470
0.7597	0.60790	0.08730
0.7606	0.59490	0.20250
0.7623	0.60960	0.28930
0.7613	0.70820	0.07870
0.7638	0.70090	0.19940
0.7650	0.82060	0.08110
0.7648	0.85780	0.05350
0.7659	0.87210	0.08070
0.7663	0.90480	0.04980
Source
Savaroglu G.; Aral E.: Densities, Speed of Sound and Isentropic Compressibilities of the Ternary Mixture 2-Propanol + Acetone + Cyclohexane and the Constituent Binary Mixtures at 298.15 and 313.15 K. Fluid Phase Equilib. 215 (2004) 253-262
Source
Savaroglu G.; Aral E.: Densities, Speed of Sound and Isentropic Compressibilities of the Ternary Mixture 2-Propanol + Acetone + Cyclohexane and the Constituent Binary Mixtures at 298.15 and 313.15 K. Fluid Phase Equilib. 215 (2004) 253-262
