$$$Density Data Set 55511
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C10H8	128.174	91-20-3	Naphthalene
2	C2H6O2	62.068	107-21-1	1,2-Ethanediol
3	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.9990	0.000004	0.008443
1.0040	4.39999985247E-6	0.016738
1.0082	0.000005	0.025697
1.0108	5.59999989491E-6	0.034665
1.0143	6.40000007479E-6	0.04440
1.0165	0.000007	0.05398
1.0243	8.90000046638E-6	0.07477
1.0314	1.16000001071E-5	0.09730
1.0380	0.000016	0.12168
1.0440	2.18000004679E-5	0.14826
1.0502	3.07000009343E-5	0.17735
1.0622	6.41000005999E-5	0.24434
1.0707	0.000143900004332	0.32655
1.0803	0.000325100001646	0.42992
1.0881	0.000796300009824	0.56348
1.0885	0.000970900000539	0.58916
1.0992	0.004826	0.99517
Source
Khossravi D.: A Quantitative Description of Solvent Effects on Solubility and Molecular Complexation. Thesis  (1992)
Source
Khossravi D.: A Quantitative Description of Solvent Effects on Solubility and Molecular Complexation. Thesis  (1992)
