$$$Density Data Set 30532
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CH4O	32.042	67-56-1	Methanol
2	C3H8O	60.096	67-63-0	2-Propanol
3	H2O	18.015	7732-18-5	Water
Temperature	293.150	K
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.9347	0.10010	0.10020
0.8999	0.10250	0.19810
0.8678	0.10660	0.31020
0.8491	0.09270	0.40590
0.8319	0.09740	0.50110
0.8178	0.09740	0.60020
0.8058	0.09420	0.70250
0.8830	0.19820	0.19750
0.8572	0.19950	0.29890
0.9150	0.19790	0.09880
0.8370	0.19610	0.40340
0.8202	0.20110	0.50350
0.8068	0.19300	0.60850
0.7963	0.20300	0.69870
0.8940	0.29770	0.09930
0.8657	0.29780	0.20080
0.8429	0.29870	0.30150
0.8094	0.25000	0.54060
0.7966	0.29510	0.61100
0.7751	0.39520	0.10160
0.8489	0.39780	0.20470
0.8916	0.38940	0.05080
0.8296	0.40270	0.29520
0.8046	0.42800	0.42820
0.7972	0.40670	0.50410
0.8591	0.49120	0.09600
0.8696	0.49490	0.19870
0.8351	0.49120	0.30110
0.8165	0.49860	0.05170
0.8000	0.49420	0.40290
0.8211	0.70770	0.09780
0.8035	0.69810	0.20170
0.8057	0.79910	0.10110
Source
Kohoutova J.; Suska J.; Novak J.P.; Pick J.: Liquid-Vapor Equilibrium XLV. System Methanol-2-Propanol Water. Collect.Czech.Chem.Commun. 35 (1970) 3210-3222
Source
Kohoutova J.; Suska J.; Novak J.P.; Pick J.: Liquid-Vapor Equilibrium XLV. System Methanol-2-Propanol Water. Collect.Czech.Chem.Commun. 35 (1970) 3210-3222
