$$$Density Data Set 54788
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H8O	60.096	67-63-0	2-Propanol
2	C4H8O2	88.106	141-78-6	Ethyl acetate
3	C6H14	86.177	110-54-3	Hexane
Temperature	298.150	K
Pressure	1.0132	bar
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.8817	0.02240	0.94500
0.7271	0.04150	0.36310
0.6650	0.05370	0.03690
0.6759	0.10810	0.07590
0.8414	0.17880	0.71710
0.6864	0.19470	0.09270
0.8620	0.22320	0.75040
0.7039	0.24320	0.15560
0.8309	0.30330	0.60180
0.7714	0.33040	0.38820
0.7664	0.35160	0.35790
0.8336	0.41450	0.53910
0.8093	0.48440	0.41870
0.7777	0.49650	0.30940
0.7978	0.51820	0.36140
0.7694	0.55200	0.24750
0.7304	0.63680	0.05830
0.7971	0.67870	0.25430
0.7541	0.71140	0.09920
0.7767	0.76130	0.14190
0.7975	0.80060	0.17850
0.7847	0.82660	0.12350
0.7723	0.90060	0.03550
Source
Mohsen-Nia M.; Modarress H.: Excess Molar Volume Measurements of Ternary Mixtures [2-Propanol + Ethyl Acetate +n-Hexane] and their Binary Constituents at 298.15, 308.15 and 313.15 K. Phys.Chem.Liq. 43 (2005) 535-541
$$$Density Data Set 54789
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H8O	60.096	67-63-0	2-Propanol
2	C4H8O2	88.106	141-78-6	Ethyl acetate
3	C6H14	86.177	110-54-3	Hexane
Temperature	308.150	K
Pressure	1.0132	bar
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.8698	0.02240	0.94500
0.7159	0.04150	0.36310
0.6550	0.05370	0.03690
0.6658	0.10810	0.07590
0.8297	0.17880	0.71710
0.6762	0.19470	0.09270
0.8504	0.22320	0.75040
0.6943	0.24320	0.15560
0.8192	0.30330	0.60180
0.7602	0.33040	0.38820
0.7552	0.35160	0.35790
0.8225	0.41450	0.53910
0.7985	0.48440	0.41870
0.7670	0.49650	0.30940
0.7872	0.51820	0.36140
0.7590	0.55200	0.24750
0.7208	0.63680	0.05830
0.7874	0.67870	0.25430
0.7451	0.71140	0.09920
0.7674	0.76130	0.14190
0.7884	0.80060	0.17850
0.7759	0.82660	0.12350
0.7643	0.90060	0.03550
Source
Mohsen-Nia M.; Modarress H.: Excess Molar Volume Measurements of Ternary Mixtures [2-Propanol + Ethyl Acetate +n-Hexane] and their Binary Constituents at 298.15, 308.15 and 313.15 K. Phys.Chem.Liq. 43 (2005) 535-541
$$$Density Data Set 54790
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H8O	60.096	67-63-0	2-Propanol
2	C4H8O2	88.106	141-78-6	Ethyl acetate
3	C6H14	86.177	110-54-3	Hexane
Temperature	313.150	K
Pressure	1.0132	bar
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]
0.8638	0.02240	0.94500
0.7105	0.04150	0.36310
0.6502	0.05370	0.03690
0.6608	0.10810	0.07590
0.8238	0.17880	0.71710
0.6711	0.19470	0.09270
0.8446	0.22320	0.75040
0.6882	0.24320	0.15560
0.8135	0.30330	0.60180
0.7546	0.33040	0.38820
0.7497	0.35160	0.35790
0.8168	0.41450	0.53910
0.7931	0.48440	0.41870
0.7617	0.49650	0.30940
0.7818	0.51820	0.36140
0.7538	0.55200	0.24750
0.7159	0.63680	0.05830
0.7823	0.67870	0.25430
0.7403	0.71140	0.09920
0.7625	0.76130	0.14190
0.7836	0.80060	0.17850
0.7712	0.82660	0.12350
0.7599	0.90060	0.03550
Source
Mohsen-Nia M.; Modarress H.: Excess Molar Volume Measurements of Ternary Mixtures [2-Propanol + Ethyl Acetate +n-Hexane] and their Binary Constituents at 298.15, 308.15 and 313.15 K. Phys.Chem.Liq. 43 (2005) 535-541
Source
Mohsen-Nia M.; Modarress H.: Excess Molar Volume Measurements of Ternary Mixtures [2-Propanol + Ethyl Acetate +n-Hexane] and their Binary Constituents at 298.15, 308.15 and 313.15 K. Phys.Chem.Liq. 43 (2005) 535-541
