$$$Solid-Liquid Equilibrium Data Set 4005	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O	46.069	64-17-5	Ethanol	
2	H2O	18.015	7732-18-5	Water	
3	C10H8	128.174	91-20-3	Naphthalene	
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	
300.65	0.87554	0.09061	
312.65	0.85673	0.08866	
320.95	0.83348	0.08624	
323.95	0.82074	0.08491	
329.05	0.78726	0.08145	
333.35	0.74316	0.07689	
337.95	0.66787	0.06912	
342.55	0.41540	0.04298	
305.65	0.77511	0.19575	
318.35	0.75789	0.19139	
330.05	0.72008	0.18185	
332.15	0.70732	0.17863	
335.75	0.67205	0.16971	
342.25	0.47771	0.12063	
344.25	0.34424	0.08692	
316.15	0.71470	0.24729	
333.04	0.66980	0.23176	
337.38	0.63419	0.21941	
341.22	0.55445	0.19183	
342.39	0.49693	0.17192	
343.02	0.46129	0.15960	
344.18	0.38004	0.13151	
344.25	0.37801	0.13080	
345.49	0.27048	0.09358	
343.95	0.44008	0.20292	
344.93	0.36750	0.16945	
349.95	0.05595	0.025795	
344.79	0.40544	0.22278	
317.49	0.61234	0.36174	
324.26	0.60617	0.35811	
342.56	0.52402	0.30957	
344.22	0.45857	0.27091	
344.63	0.42446	0.25074	
344.65	0.41929	0.24770	
350.95	0.03326	0.019634	
352.42	0.012693	0.00750	
333.19	0.55740	0.39332	
342.17	0.51933	0.36646	
344.75	0.47109	0.39592	
343.15	0.48991	0.41638	
343.49	0.48868	0.41535	
344.46	0.47602	0.40459	
344.79	0.46892	0.39855	
322.35	0.49038	0.49216	
336.45	0.48146	0.48320	
339.95	0.47467	0.47639	
343.95	0.46139	0.46306	
344.55	0.45839	0.46007	
344.95	0.45507	0.45671	
352.75	0.00770	0.007733	
344.94	0.45585	0.45797	
345.08	0.45402	0.45612	
Source	
Mannhardt O.W.; de Right R.E.; Martin W.H.; Burmaster C.F.; Wadt W.F.: The Solubility of Naphthalene in Aqueous Solutions of Methanol, Ethanol, 1-Propanol, and 1-Butanol at Several Temperatures. J.Phys.Chem. 47 (1943) 685-701	
$$$Solid-Liquid Equilibrium Data Set 5543	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O	46.069	64-17-5	Ethanol	
2	H2O	18.015	7732-18-5	Water	
3	C10H8	128.174	91-20-3	Naphthalene	
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	
275.25	0.01590	0.98410	
283.85	0.01590	0.98410	
289.25	0.01590	0.98410	
294.85	0.01590	0.98409	
298.25	0.01590	0.98409	
303.75	0.01590	0.98409	
308.15	0.01590	0.98409	
312.95	0.01590	0.98409	
318.05	0.01590	0.98409	
Source	
Bennett D.; Canady W.J.: Thermodynamics of Solution of Naphthalene in Various Water-Ethanol Mixtures. J.Am.Chem.Soc. 106 (1984) 910-915	
$$$Solid-Liquid Equilibrium Data Set 5544	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O	46.069	64-17-5	Ethanol	
2	H2O	18.015	7732-18-5	Water	
3	C10H8	128.174	91-20-3	Naphthalene	
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	
275.00	0.03290	0.96710	
283.85	0.03290	0.96710	
288.74	0.03290	0.96710	
294.85	0.03290	0.96709	
298.55	0.03290	0.96709	
303.65	0.03290	0.96709	
313.15	0.03290	0.96709	
317.55	0.03290	0.96708	
Source	
Bennett D.; Canady W.J.: Thermodynamics of Solution of Naphthalene in Various Water-Ethanol Mixtures. J.Am.Chem.Soc. 106 (1984) 910-915	
