$$$Solid-Liquid Equilibrium Data Set 15259	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C10H8	128.174	91-20-3	Naphthalene	
2	C3H6O	58.080	67-64-1	Acetone	
3	H2O	18.015	7732-18-5	Water	
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	
298.15	3.630090077E-6	0.00000	
298.15	3.727370085E-6	0.00000	
298.15	1.021770004E-5	0.02640	
298.15	8.387650269E-6	0.02640	
298.15	2.42479E-5	0.05750	
298.15	3.554129944E-5	0.05750	
298.15	7.65704026E-5	0.09468	
298.15	8.167469787E-5	0.09468	
298.15	0.000282833993	0.13988	
298.15	0.0003272649774	0.13988	
298.15	0.001281150035	0.19591	
298.15	0.001159	0.19594	
298.15	0.003857610049	0.26693	
298.15	0.004308	0.26681	
298.15	0.010951	0.35884	
298.15	0.01287	0.35815	
298.15	0.037326	0.47552	
298.15	0.029494	0.47939	
298.15	0.08937	0.62573	
298.15	0.08117	0.63136	
298.15	0.17315	0.82685	
298.15	0.19282	0.80718	
Source	
Morris K.R.: Solubility of Aromatic Compounds in Mixed Solvents. Thesis  (1988)	
$$$Solid-Liquid Equilibrium Data Set 15314	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C10H8	128.174	91-20-3	Naphthalene	
2	C3H6O	58.080	67-64-1	Acetone	
3	H2O	18.015	7732-18-5	Water	
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	
296.15	4.309709766E-6	0.00000	
296.15	1.039200015E-5	0.012726	
296.15	1.691000034E-5	0.02649	
296.15	6.91729947E-5	0.05769	
296.15	0.0001966179989	0.09497	
296.15	0.0007138219662	0.14026	
296.15	0.002302600071	0.19627	
Source	
Fu J.-K.; Luthy R.G.: Pollutant Sorption to Soils and Sediments in Organic/Aqueous Solvent Systems. Report  (1985) 38-229	
$$$Solid-Liquid Equilibrium Data Set 15323	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C10H8	128.174	91-20-3	Naphthalene	
2	C3H6O	58.080	67-64-1	Acetone	
3	H2O	18.015	7732-18-5	Water	
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	
296.15	2.029999905E-6	0.00000	
296.15	4.399999852E-6	0.008405	
296.15	9.800000043E-6	0.018672	
296.15	2.270000005E-5	0.031604	
296.15	5.479999891E-5	0.04829	
296.15	0.000139	0.07075	
296.15	0.000375	0.10246	
296.15	0.00110	0.15070	
296.15	0.00377	0.23248	
296.15	0.01690	0.30200	
296.15	0.00023	0.08565	
296.15	0.000465	0.11114	
296.15	0.000919	0.14137	
296.15	0.00122	0.15666	
296.15	0.00239	0.19914	
296.15	0.00384	0.23397	
296.15	0.00610	0.27651	
296.15	0.00984	0.32871	
296.15	0.22700	0.77300	
Source	
Fu J.-K.; Luthy R.G.: Pollutant Sorption to Soils and Sediments in Organic/Aqueous Solvent Systems. Report  (1985) 38-229	
