$$$Solid-Liquid Equilibrium Data Set 32104
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H6	78.114	71-43-2	Benzene
2	C8H10	106.167	108-38-3	m-Xylene
3	C10H8	128.174	91-20-3	Naphthalene
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
266.15	0.80000	0.14700
263.55	0.76100	0.14000
262.75	0.75100	0.13900
265.35	0.74000	0.13600
268.25	0.72900	0.13400
293.15	0.62000	0.11400
307.75	0.52900	0.09700
318.15	0.43700	0.08100
327.85	0.33400	0.06200
254.95	0.64300	0.31500
253.15	0.63300	0.31000
251.85	0.61800	0.30300
251.15	0.61200	0.30100
254.15	0.60700	0.29800
267.65	0.58400	0.28500
293.35	0.49200	0.24000
308.05	0.41800	0.20400
318.55	0.34500	0.16900
328.05	0.25900	0.12700
338.65	0.16200	0.07900
238.85	0.45800	0.50500
237.15	0.45100	0.49800
239.15	0.44800	0.49100
252.95	0.43300	0.47800
269.15	0.41100	0.45200
292.95	0.35000	0.38500
308.25	0.29300	0.32400
317.85	0.24200	0.26600
328.35	0.18100	0.19900
339.15	0.11000	0.12100
212.95	0.27300	0.71100
219.15	0.26800	0.70000
238.15	0.26200	0.68300
253.95	0.25200	0.66000
269.15	0.23900	0.62400
292.95	0.20400	0.53100
308.65	0.17000	0.44300
317.45	0.14000	0.36500
327.15	0.10200	0.26800
220.35	0.11600	0.86100
220.35	0.11400	0.85300
237.45	0.11200	0.83700
253.15	0.10800	0.80300
269.15	0.10100	0.75700
276.35	0.09900	0.73400
292.65	0.08700	0.64700
212.25	0.27300	0.70400
215.15	0.29300	0.68600
221.15	0.27500	0.69300
Source
Kravchenko V.M.: The Ternary Systems Benzene - Toluene - m-Xylene and Benzene - m-Xylene - Naphthalene. Zh.Fiz.Khim. 13 (1939) 989-1001
$$$Solid-Liquid Equilibrium Data Set 32105
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H6	78.114	71-43-2	Benzene
2	C8H10	106.167	108-38-3	m-Xylene
3	C10H8	128.174	91-20-3	Naphthalene
T [K]	xS1 [mol/mol]	xS2 [mol/mol]
263.15	0.80000	0.14700
262.75	0.76100	0.14000
262.75	0.75100	0.13900
262.45	0.74000	0.13600
262.15	0.72900	0.13400
250.15	0.64300	0.31500
250.65	0.63300	0.31000
250.85	0.61800	0.30300
251.15	0.61200	0.30100
250.95	0.60700	0.29800
250.15	0.58400	0.28500
237.15	0.45800	0.50500
237.15	0.45100	0.49800
236.55	0.44800	0.49100
236.15	0.43300	0.47800
235.75	0.41100	0.45200
212.15	0.26800	0.70000
211.15	0.26200	0.68300
211.15	0.25200	0.66000
220.35	0.11400	0.85300
220.15	0.11200	0.83700
219.45	0.10800	0.80300
212.25	0.27300	0.70400
213.15	0.29300	0.68600
Source
Kravchenko V.M.: The Ternary Systems Benzene - Toluene - m-Xylene and Benzene - m-Xylene - Naphthalene. Zh.Fiz.Khim. 13 (1939) 989-1001
$$$Solid-Liquid Equilibrium Data Set 32106
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H6	78.114	71-43-2	Benzene
2	C8H10	106.167	108-38-3	m-Xylene
3	C10H8	128.174	91-20-3	Naphthalene
T [K]	xL1 [mol/mol]	xL2 [mol/mol]	xS1 [mol/mol]	xS2 [mol/mol]
212.25	0.27300	0.704000.27300	0.70400
Source
Kravchenko V.M.: The Ternary Systems Benzene - Toluene - m-Xylene and Benzene - m-Xylene - Naphthalene. Zh.Fiz.Khim. 13 (1939) 989-1001
