$$$Solid-Liquid Equilibrium Data Set 63
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H3N	41.053	75-05-8	Acetonitrile
2	CHCl3	119.377	67-66-3	Chloroform
T [K]	xL1 [mol/mol]
208.87	0.02450
206.76	0.07760
203.32	0.14410
200.01	0.19760
196.27	0.24780
191.94	0.29720
187.06	0.34760
181.73	0.39350
182.20	0.39510
187.41	0.41980
192.23	0.45020
197.44	0.49230
201.78	0.53450
205.16	0.57310
209.62	0.63390
212.85	0.68980
214.70	0.72700
216.11	0.74790
219.50	0.80800
222.07	0.85880
225.18	0.91910
228.33	0.98080
Source
Ott J.B.; Woodfield B.F.; Guanquan C.; Boerio-Goates J.; Goates J.R.: + trichlorofluoromethane, and + 1,1,1-trichlorotrifluoroethane. J.Chem.Thermodyn. 19 (1987) 177-184
$$$Solid-Liquid Equilibrium Data Set 31040
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H3N	41.053	75-05-8	Acetonitrile
2	CHCl3	119.377	67-66-3	Chloroform
T [K]	xS1 [mol/mol]
214.70	0.72700
Source
Ott J.B.; Woodfield B.F.; Guanquan C.; Boerio-Goates J.; Goates J.R.: + trichlorofluoromethane, and + 1,1,1-trichlorotrifluoroethane. J.Chem.Thermodyn. 19 (1987) 177-184
$$$Solid-Liquid Equilibrium Data Set 31044
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H3N	41.053	75-05-8	Acetonitrile
2	CHCl3	119.377	67-66-3	Chloroform
T [K]	xL1 [mol/mol]	xS1 [mol/mol]
181.73	0.393500.39350
Source
Ott J.B.; Woodfield B.F.; Guanquan C.; Boerio-Goates J.; Goates J.R.: + trichlorofluoromethane, and + 1,1,1-trichlorotrifluoroethane. J.Chem.Thermodyn. 19 (1987) 177-184
