$$$Solid-Liquid Equilibrium Data Set 18872
No.	Formula	Molar Mass	CAS Registry Number	Name
1	ClNa	58.442	7647-14-5	Sodium chloride
2	H2O	18.015	7732-18-5	Water
3	ClK	74.551	7447-40-7	Potassium chloride
Pressure	500.000	bar
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
951.15	0.63700	0.17600
1023.15	0.82300	0.09000
884.15	0.47000	0.26500
796.15	0.30500	0.34800
801.15	0.14200	0.42800
791.15	0.25000	0.37500
990.15	0.09700	0.10000
912.15	0.20100	0.20000
823.15	0.30000	0.29900
842.15	0.40100	0.39900
889.15	0.40000	0.15000
889.15	0.43800	0.14000
946.15	0.60000	0.10000
725.15	0.16900	0.51000
684.15	0.18200	0.54400
695.15	0.22000	0.66600
687.15	0.19300	0.57700
Source
Chou I.-M.; Sterner S.M.; Pitzer K.S.: IV. Differential Thermal Analysis of the Sylvite Liquidus in the KCl-H2O Binary, the Liquidus in the NaCl-KCl-H2O Ternary, and the Solidus in the NaCl-KCl Binary to 2 Kilobars Pressure, and a Summary of Experimental Data for Thermodynamic-PTX Analysis of Solid-Liquid Equilibria at Elevated P-T Conditions. Geochim.Cosmochim.Acta 56 (1992) 2281-2293
$$$Solid-Liquid Equilibrium Data Set 18873
No.	Formula	Molar Mass	CAS Registry Number	Name
1	ClNa	58.442	7647-14-5	Sodium chloride
2	H2O	18.015	7732-18-5	Water
3	ClK	74.551	7447-40-7	Potassium chloride
Pressure	1000.000	bar
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
961.15	0.63700	0.17600
1034.15	0.82300	0.09000
893.15	0.47000	0.26500
804.15	0.30500	0.34800
807.15	0.14200	0.42800
799.15	0.25000	0.37500
1002.15	0.09700	0.10000
922.15	0.20100	0.20000
831.15	0.30000	0.29900
849.15	0.40100	0.39900
897.15	0.40000	0.15000
900.15	0.43800	0.14000
957.15	0.60000	0.10000
729.15	0.16900	0.51000
690.15	0.18200	0.54400
698.15	0.22000	0.66600
693.15	0.19300	0.57700
Source
Chou I.-M.; Sterner S.M.; Pitzer K.S.: IV. Differential Thermal Analysis of the Sylvite Liquidus in the KCl-H2O Binary, the Liquidus in the NaCl-KCl-H2O Ternary, and the Solidus in the NaCl-KCl Binary to 2 Kilobars Pressure, and a Summary of Experimental Data for Thermodynamic-PTX Analysis of Solid-Liquid Equilibria at Elevated P-T Conditions. Geochim.Cosmochim.Acta 56 (1992) 2281-2293
$$$Solid-Liquid Equilibrium Data Set 18874
No.	Formula	Molar Mass	CAS Registry Number	Name
1	ClNa	58.442	7647-14-5	Sodium chloride
2	H2O	18.015	7732-18-5	Water
3	ClK	74.551	7447-40-7	Potassium chloride
Pressure	1500.000	bar
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
971.15	0.63700	0.17600
1045.15	0.82300	0.09000
902.15	0.47000	0.26500
811.15	0.30500	0.34800
813.15	0.14200	0.42800
804.15	0.25000	0.37500
1013.15	0.09700	0.10000
931.15	0.20100	0.20000
840.15	0.30000	0.29900
857.15	0.40100	0.39900
908.15	0.40000	0.15000
911.15	0.43800	0.14000
966.15	0.60000	0.10000
735.15	0.16900	0.51000
696.15	0.18200	0.54400
701.15	0.22000	0.66600
699.15	0.19300	0.57700
Source
Chou I.-M.; Sterner S.M.; Pitzer K.S.: IV. Differential Thermal Analysis of the Sylvite Liquidus in the KCl-H2O Binary, the Liquidus in the NaCl-KCl-H2O Ternary, and the Solidus in the NaCl-KCl Binary to 2 Kilobars Pressure, and a Summary of Experimental Data for Thermodynamic-PTX Analysis of Solid-Liquid Equilibria at Elevated P-T Conditions. Geochim.Cosmochim.Acta 56 (1992) 2281-2293
