$$$Solid-Liquid Equilibrium Data Set 530
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	CH4O	32.042	67-56-1	Methanol
T [K]	xL1 [mol/mol]
175.35	0.00000
170.05	0.05923
161.35	0.14812
152.25	0.21789
143.55	0.77376
150.65	0.85962
159.05	1.00000
Source
Sapgir S.: VII. Application de l'analyse thermique à des mélanges binaires de composés organiques fondant à tres basse temperature. Bull.Soc.Chim.Belg. 38 (1929) 392-408
$$$Solid-Liquid Equilibrium Data Set 40808
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CH4O	32.042	67-56-1	Methanol
2	C2H6O	46.069	64-17-5	Ethanol
T [K]	xL1 [mol/mol]
157.93	0.00000
156.37	0.02170
155.59	0.02960
Source
Mitsukuri S.: The Heats of Fusion of Some Organic Solvents Whose Melting Points are Relatively Low. Bull.Chem.Soc.Japan 1 (1926) 30-34
