$$$Solid-Liquid Equilibrium Data Set 57	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C8H10	106.167	106-42-3	p-Xylene	
2	C8H10	106.167	108-38-3	m-Xylene	
T [K]	xL1 [mol/mol]	
272.15	0.70000	
277.15	0.80000	
279.15	0.85000	
283.15	0.90000	
283.65	0.95000	
284.15	0.96000	
285.48	0.97000	
285.15	0.98000	
286.15	0.99000	
286.15	1.00000	
Source	
de Goede R.; van Rosmalen G.M.; Hakvoort G.: Solid-Liquid Equilibria in Para-/meta-Xylene and Para-/ortho-Xylene Binary Mixtures at Atmospheric Pressure. Thermochim.Acta 156 (1989) 299-312	
$$$Solid-Liquid Equilibrium Data Set 1122	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C8H10	106.167	106-42-3	p-Xylene	
2	C8H10	106.167	108-38-3	m-Xylene	
T [K]	xL1 [mol/mol]	
220.20	0.13000	
Source	
Pitzer K.S.; Scott D.W.: The Thermodynamics and Molecular Structure of Benzene and Its Methyl Derivatives. J.Am.Chem.Soc. 65 (1943) 803-829	
$$$Solid-Liquid Equilibrium Data Set 1954	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C8H10	106.167	106-42-3	p-Xylene	
2	C8H10	106.167	108-38-3	m-Xylene	
T [K]	xL1 [mol/mol]	
225.99	0.00000	
225.00	0.025526	
223.61	0.05542	
222.62	0.07972	
221.56	0.10924	
222.78	0.14123	
226.46	0.15986	
231.33	0.18846	
233.58	0.20679	
238.59	0.23697	
241.08	0.26143	
243.93	0.28495	
245.88	0.30341	
247.51	0.32637	
249.61	0.34897	
251.75	0.37621	
253.77	0.39680	
256.55	0.43165	
258.56	0.45884	
261.08	0.49894	
263.18	0.52487	
264.81	0.54833	
266.46	0.57371	
267.74	0.59525	
269.23	0.62182	
270.79	0.65134	
272.23	0.67815	
273.99	0.70524	
275.49	0.74159	
277.36	0.77613	
279.03	0.81197	
280.19	0.84074	
281.31	0.86769	
282.79	0.89738	
284.22	0.93326	
285.50	0.96630	
286.64	1.00000	
Source	
Jakob A.; Joh R.; Rose C.; Gmehling J.: Solid-liquid equilibria in binary mixtures of organic compounds. Fluid Phase Equilib. 113 (1995) 117-125	
