$$$Solid-Liquid Equilibrium Data Set 15260
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C10H8	128.174	91-20-3	Naphthalene
2	C2H3N	41.053	75-05-8	Acetonitrile
3	H2O	18.015	7732-18-5	Water
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
298.15	3.630090077E-6	0.00000
298.15	3.727370085E-6	0.00000
298.15	7.741489753E-6	0.03659
298.15	8.707270354E-6	0.03659
298.15	3.636399924E-5	0.07873
298.15	3.733790072E-5	0.07873
298.15	0.0001336580026	0.12776
298.15	0.0001615799993	0.12776
298.15	0.0004896189785	0.18551
298.15	0.0004529139842	0.18551
298.15	0.001596480026	0.25435
298.15	0.001091439975	0.25448
298.15	0.004753	0.33735
298.15	0.00443	0.33746
298.15	0.00922	0.43962
298.15	0.009938	0.43930
298.15	0.016573	0.56802
298.15	0.018298	0.56702
298.15	0.03255	0.73013
298.15	0.035586	0.72784
298.15	0.06839	0.93161
298.15	0.07690	0.92310
Source
Morris K.R.: Solubility of Aromatic Compounds in Mixed Solvents. Thesis  (1988)
$$$Solid-Liquid Equilibrium Data Set 19167
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C10H8	128.174	91-20-3	Naphthalene
2	C2H3N	41.053	75-05-8	Acetonitrile
3	H2O	18.015	7732-18-5	Water
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
298.15	3.738540045E-6	0.00000
298.15	3.774659945E-6	0.00000
298.15	4.682899998E-6	0.00964
298.15	6.5395202E-6	0.022807
298.15	8.872760191E-6	0.03297
298.15	1.256040014E-5	0.04693
298.15	2.031999975E-5	0.05935
298.15	2.87581006E-5	0.07329
298.15	4.66718011E-5	0.08873
298.15	0.000108414999	0.11242
298.15	0.0001591859909	0.13152
298.15	0.0006656000041	0.18971
298.15	0.001310499967	0.22772
Source
Khossravi D.: A Quantitative Description of Solvent Effects on Solubility and Molecular Complexation. Thesis  (1992)
$$$Solid-Liquid Equilibrium Data Set 32633
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C10H8	128.174	91-20-3	Naphthalene
2	C2H3N	41.053	75-05-8	Acetonitrile
3	H2O	18.015	7732-18-5	Water
T [K]	xL1 [mol/mol]	xL2 [mol/mol]
298.15	4.695350071E-6	0.00960
298.15	6.509590094E-6	0.02280
298.15	8.936070117E-6	0.03300
298.15	1.25155002E-5	0.04690
298.15	2.026719994E-5	0.05940
298.15	2.875179962E-5	0.07330
298.15	4.664769949E-5	0.08870
298.15	0.0001084229953	0.11249
298.15	0.0001592459885	0.13158
298.15	0.0006656519836	0.18968
298.15	0.001310570049	0.22771
Source
Khossravi D.; Connors K.A.: I. Solubility of Aromatic and Heterocyclic Compounds in Binary Aqueous-Organic Solvents. J.Pharm.Sci. 81 (1992) 371-379
