$$$Excess Heat Capacity Data Set 86	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	H2O	18.015	7732-18-5	Water	
Temperature	288.15	K	
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]	
1.0000	0.01298	
1.4500	0.01919	
1.8500	0.02497	
2.2000	0.03031	
2.8400	0.04100	
3.2700	0.04892	
3.3700	0.05129	
3.8700	0.06145	
4.1700	0.06864	
4.3100	0.07250	
4.6000	0.08092	
4.9000	0.09083	
5.1400	0.10103	
5.4700	0.12010	
5.4800	0.12427	
5.6500	0.14895	
5.6500	0.17252	
5.6000	0.18915	
5.5000	0.20456	
5.3400	0.22548	
5.0600	0.25033	
4.9300	0.27162	
4.7200	0.29087	
4.4700	0.31944	
4.4100	0.32388	
4.2300	0.34111	
4.0100	0.37193	
3.6100	0.40689	
3.5000	0.43104	
3.2600	0.46294	
3.0300	0.48619	
2.8100	0.52346	
2.5400	0.54547	
2.4100	0.57309	
2.3700	0.58465	
2.0200	0.63044	
1.8700	0.64739	
1.7700	0.66984	
1.5300	0.70073	
1.4300	0.72532	
1.1200	0.76577	
0.9000	0.80009	
0.6600	0.83749	
0.5400	0.85313	
0.3900	0.88432	
0.1500	0.93664	
Source	
Benson G.C.; D'Arcy P.J.: Excess Isobaric Heat Capacities of Water-n-Alcohol Mixtures. J.Chem.Eng.Data 27 (1982) 439-442	
$$$Excess Heat Capacity Data Set 87	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	H2O	18.015	7732-18-5	Water	
Temperature	308.15	K	
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]	
1.1000	0.01547	
1.5300	0.02195	
1.8300	0.02617	
2.2300	0.03226	
2.2900	0.03339	
3.0200	0.04519	
3.1900	0.04811	
3.4200	0.05338	
3.4700	0.05375	
4.5700	0.07401	
4.8800	0.08104	
5.6800	0.10055	
5.8600	0.10632	
6.4700	0.12494	
7.0400	0.14923	
7.1700	0.16010	
7.3000	0.17036	
7.4600	0.17582	
7.6600	0.20835	
7.7300	0.21698	
7.7800	0.22351	
7.8100	0.24514	
7.8100	0.26453	
7.7900	0.27152	
7.5300	0.31055	
7.5400	0.32620	
7.3900	0.34494	
7.3400	0.34508	
7.3700	0.35666	
7.1900	0.36598	
7.2500	0.37366	
7.1800	0.37730	
6.8000	0.41379	
6.8300	0.42158	
6.5100	0.45875	
6.3600	0.46044	
5.9400	0.50947	
5.8200	0.51944	
5.4400	0.55406	
4.8900	0.61254	
4.3600	0.65628	
4.0400	0.68870	
3.9200	0.70020	
3.8300	0.70566	
3.7900	0.70635	
3.1000	0.76118	
2.5100	0.80642	
1.9600	0.85033	
1.9300	0.85274	
0.7700	0.94706	
Source	
Benson G.C.; D'Arcy P.J.: Excess Isobaric Heat Capacities of Water-n-Alcohol Mixtures. J.Chem.Eng.Data 27 (1982) 439-442	
$$$Excess Heat Capacity Data Set 92	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	H2O	18.015	7732-18-5	Water	
Temperature	298.15	K	
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]	
0.7050	0.00939	
1.4860	0.02039	
2.0600	0.02903	
2.7500	0.03997	
3.2100	0.04912	
3.3800	0.05097	
3.8400	0.05965	
4.2800	0.06899	
4.7300	0.07943	
5.1800	0.09125	
5.4600	0.10082	
5.4900	0.10179	
6.2400	0.13120	
6.2900	0.14494	
6.7700	0.18518	
6.7500	0.20135	
6.7400	0.20174	
6.7500	0.23339	
6.5400	0.27443	
6.2900	0.29892	
6.2300	0.30531	
5.9800	0.33620	
5.5400	0.38239	
5.4900	0.39491	
5.4300	0.40012	
4.9200	0.45650	
4.5000	0.50538	
4.5000	0.50685	
4.1000	0.55333	
3.7100	0.59807	
3.6000	0.60487	
3.2600	0.64826	
2.8000	0.69670	
2.7000	0.69674	
2.3100	0.74753	
1.8200	0.79718	
1.6800	0.79859	
1.4000	0.84671	
0.6600	0.90112	
0.7200	0.90768	
0.4700	0.93752	
0.2400	0.95817	
Source	
Benson G.C.; D'Arcy P.J.; Kiyohara O.: II. Isobaric Heat Capacities of Water-n-Alcohol Mixtures at 25 °C. J.Solution Chem. 9 (1980) 931-938	
Source	
Benson G.C.; D'Arcy P.J.: Excess Isobaric Heat Capacities of Water-n-Alcohol Mixtures. J.Chem.Eng.Data 27 (1982) 439-442	
Benson G.C.; D'Arcy P.J.; Kiyohara O.: II. Isobaric Heat Capacities of Water-n-Alcohol Mixtures at 25 °C. J.Solution Chem. 9 (1980) 931-938	
