$$$Excess Heat Capacity Data Set 913
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O2	88.106	141-78-6	Ethyl acetate
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	298.15	K
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]
2.7400	0.10737
4.7000	0.20117
6.3100	0.30411
7.2500	0.40404
7.5600	0.50281
7.1700	0.60138
6.0100	0.70190
5.2800	0.74226
4.7200	0.77126
4.1200	0.80009
2.9000	0.85074
2.4300	0.87058
1.7600	0.89928
1.5180	0.90991
1.0750	0.93042
0.9020	0.93966
0.7230	0.94955
0.5390	0.95968
0.3660	0.97092
0.2760	0.97667
0.2530	0.97913
0.1740	0.98395
0.1180	0.98798
0.1070	0.99027
0.0590	0.99292
0.0320	0.99500
0.0090	0.99694
0.0000	0.99799
-0.0020	0.99861
Source
Tanaka R.; Toyama S.: Excess Molar Volumes and Excess Molar Heat Capacities for Binary Mixtures of Ethanol with Chlorocyclohexane, 1-Nitrppropane, Dibutyl Ether, and Ethyl Acetate at the Temperature of 298.15 K. J.Chem.Eng.Data 41 (1996) 1455-1458
$$$Excess Heat Capacity Data Set 955
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O2	88.106	141-78-6	Ethyl acetate
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	298.15	K
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]
0.6300	0.02500
1.2600	0.05000
2.4900	0.10000
3.7500	0.15000
4.5400	0.20000
5.3800	0.25000
6.1000	0.30000
6.6100	0.35000
6.9600	0.40000
7.2000	0.45000
7.2700	0.50000
7.1800	0.55000
6.9900	0.60000
6.6000	0.65000
5.9900	0.70000
5.0300	0.74940
4.1000	0.79950
3.0100	0.84960
1.8900	0.89970
0.8200	0.95000
0.2300	0.97500
Source
Hu J.; Tamura K.; Murakami S.: Excess Thermodynamic Properties of Binary Mixtures of Ethyl Acetate with Benzene, Ethanol, and 2,2,2-Trifluoroethan-1-ol at 298.15 K. Fluid Phase Equilib. 134 (1997) 239-253
Source
Tanaka R.; Toyama S.: Excess Molar Volumes and Excess Molar Heat Capacities for Binary Mixtures of Ethanol with Chlorocyclohexane, 1-Nitrppropane, Dibutyl Ether, and Ethyl Acetate at the Temperature of 298.15 K. J.Chem.Eng.Data 41 (1996) 1455-1458
Hu J.; Tamura K.; Murakami S.: Excess Thermodynamic Properties of Binary Mixtures of Ethyl Acetate with Benzene, Ethanol, and 2,2,2-Trifluoroethan-1-ol at 298.15 K. Fluid Phase Equilib. 134 (1997) 239-253
