$$$Excess Heat Capacity Data Set 66	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	298.15	K	
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]	
-1.2150	0.12310	
-1.7880	0.19940	
-2.4190	0.31240	
-2.6610	0.37680	
-2.8070	0.42520	
-2.9110	0.50350	
-2.7690	0.62850	
-2.3880	0.73560	
-1.6860	0.84330	
-1.3090	0.88480	
-1.0990	0.91480	
Source	
Grolier J.-P.E.; Wilhelm E.; Hamedi M.H.: Carbon Tetrachloride  Benzene, Carbon Tetrachloride + Cyclohexane and Benzene + Cyclohexane. Ber.Bunsen-Ges.Phys.Chem. 82 (1978) 1282-1290	
$$$Excess Heat Capacity Data Set 168	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	293.15	K	
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]	
-1.0120	0.09550	
-1.7960	0.19440	
-2.4240	0.29720	
-2.7950	0.39160	
-2.9810	0.49800	
-2.9360	0.59530	
-2.6540	0.69660	
-2.1200	0.79570	
-1.3020	0.89310	
Source	
Tanaka R.: Determination of Excess Heat Capacities of (Benzene + Tetrachloromethane and + Cyclohexane) between 293.15 and 303.15 K by Use of a Picker Flow Calorimeter. J.Chem.Thermodyn. 14 (1982) 259-268	
$$$Excess Heat Capacity Data Set 169	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	298.15	K	
Excess Heat Capacity [J/mol*K]	x1 [mol/mol]	
-1.0840	0.10960	
-1.8240	0.20290	
-2.4100	0.30330	
-2.7760	0.40230	
-2.9300	0.50300	
-2.8310	0.62000	
-2.5680	0.70290	
-2.0430	0.79880	
-1.3350	0.88660	
Source	
Tanaka R.: Determination of Excess Heat Capacities of (Benzene + Tetrachloromethane and + Cyclohexane) between 293.15 and 303.15 K by Use of a Picker Flow Calorimeter. J.Chem.Thermodyn. 14 (1982) 259-268	
Source	
Grolier J.-P.E.; Wilhelm E.; Hamedi M.H.: Carbon Tetrachloride  Benzene, Carbon Tetrachloride + Cyclohexane and Benzene + Cyclohexane. Ber.Bunsen-Ges.Phys.Chem. 82 (1978) 1282-1290	
Tanaka R.: Determination of Excess Heat Capacities of (Benzene + Tetrachloromethane and + Cyclohexane) between 293.15 and 303.15 K by Use of a Picker Flow Calorimeter. J.Chem.Thermodyn. 14 (1982) 259-268	
