No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C8H10	106.167	106-42-3	p-Xylene
Temperature [K]	Activity Coeff. at Inf. Dil.	Measurement Method	Source
333.15	4.9720	GLCR	1
Short Term	Explanation
GLCR	GLC (with gas phase correction)
1	Ashraf S.M.; Prasad D.H.L.: Isothermal Phase Equilibrium Studies on the Binary Mixtures of N-Butanol and N-Pentanol with Alkylbenzenes. Phys.Chem.Liq. 36 (1998) 149-158
Temperature [K]	Activity Coeff. at Inf. Dil.	Measurement Method	Source
293.00	22.000	OTHR	2
333.15	7.2360	GLCR	1
Short Term	Explanation
GLCR	GLC (with gas phase correction)
OTHR	other techniques
1	Ashraf S.M.; Prasad D.H.L.: Isothermal Phase Equilibrium Studies on the Binary Mixtures of N-Butanol and N-Pentanol with Alkylbenzenes. Phys.Chem.Liq. 36 (1998) 149-158
2	Ignat A.; Melder L.: The Activity Coefficients of Alcohols in Organic Solvents and Water at Infinite Dilution. Eesti NSV Tead.Akad.Toim.Keem. 38 (1989) 11-16
