$$$Enthalpy of Mixing Data Set 1224
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]
-783.350	0.15680
-587.827	0.33380
-422.029	0.50000
-292.239	0.66360
-183.800	0.82930
Source
Belousov V.P.; Makarova I.L.: IX. Mischungswärme in ternären Systeme Wasser-Ethanol-Dioxan bei 25°C. Vestn.Leningr.Univ.Fiz.Khim.  (1971) 113-117
$$$Enthalpy of Mixing Data Set 1225
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	H2O	18.015	7732-18-5	Water
Temperature	273.150	K
hE [J/mol]	x1 [mol/mol]
-59.871	0.00410
-93.366	0.00670
-119.324	0.00880
-121.417	0.00880
-198.036	0.01440
-569.405	0.04520
-916.909	0.08680
-1101.130	0.16100
-1076.010	0.19600
-1009.020	0.20600
-703.382	0.48900
-456.361	0.66300
-373.044	0.74500
-204.316	0.88600
-185.475	0.90100
-123.511	0.94300
-55.684	0.97200
Source
Belousov V.P.; Makarova I.L.: VIII. Mischungswärme in binären Systemen Ethanol-Wasser, Dioxan-Wasser und Dioxan-Ethanol. Vestn.Leningr.Univ.Fiz.Khim.  (1970) 101-107
$$$Enthalpy of Mixing Data Set 1226
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]
-31.987	0.00320
-47.311	0.00420
-64.058	0.00660
-142.351	0.01450
-154.493	0.01580
-258.744	0.02760
-368.020	0.04050
-378.487	0.04110
-415.749	0.04680
-502.416	0.05940
-640.580	0.09000
-715.943	0.13900
-782.931	0.15700
-753.624	0.18200
-741.063	0.19100
-556.844	0.36200
-514.976	0.40500
-443.801	0.46400
-415.330	0.50100
-400.258	0.51900
-389.372	0.52500
-303.961	0.64200
-213.527	0.78300
-131.884	0.89000
-104.670	0.92700
-83.317	0.94400
-54.010	0.96500
Source
Belousov V.P.; Makarova I.L.: VIII. Mischungswärme in binären Systemen Ethanol-Wasser, Dioxan-Wasser und Dioxan-Ethanol. Vestn.Leningr.Univ.Fiz.Khim.  (1970) 101-107
Source
Belousov V.P.; Makarova I.L.: IX. Mischungswärme in ternären Systeme Wasser-Ethanol-Dioxan bei 25°C. Vestn.Leningr.Univ.Fiz.Khim.  (1971) 113-117
Belousov V.P.; Makarova I.L.: VIII. Mischungswärme in binären Systemen Ethanol-Wasser, Dioxan-Wasser und Dioxan-Ethanol. Vestn.Leningr.Univ.Fiz.Khim.  (1970) 101-107
