$$$Enthalpy of Mixing Data Set 8375
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CO2	44.010	124-38-9	Carbon dioxide
2	CH4O	32.042	67-56-1	Methanol
Temperature	308.150	K
Pressure	75.000	bar
hE [J/mol]	x1 [mol/mol]
-286.000	0.02800
-377.000	0.04230
-660.000	0.07140
-809.000	0.10130
-1130.000	0.13190
-1290.000	0.16330
-1600.000	0.19560
-1820.000	0.22280
-2010.000	0.26290
-2180.000	0.29790
-2470.000	0.33390
-2630.000	0.37090
-3020.000	0.40910
-3200.000	0.44830
-3440.000	0.48870
-3620.000	0.53040
-3790.000	0.57330
-4010.000	0.61760
-4290.000	0.66330
-4130.000	0.66330
-4450.000	0.75920
-4450.000	0.83540
-4400.000	0.83540
-4330.000	0.86170
-3800.000	0.91560
-2840.000	0.94320
Source
Christensen J.J.; Cordray D.R.; Oscarson J.L.; Izatt R.M.: The Excess Enthalpies of Four (Carbon Dioxide + an Alkanol) Mixtures from 308.15 to 573.15 K at 7.50 to 12.50 MPa. J.Chem.Thermodyn. 20 (1988) 867-875
$$$Enthalpy of Mixing Data Set 8376
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CO2	44.010	124-38-9	Carbon dioxide
2	CH4O	32.042	67-56-1	Methanol
Temperature	308.150	K
Pressure	125.000	bar
hE [J/mol]	x1 [mol/mol]
-91.700	0.03110
-86.800	0.03110
-132.000	0.04690
-131.000	0.04690
-216.000	0.07890
-210.000	0.07890
-289.000	0.11150
-284.000	0.11150
-364.000	0.14480
-363.000	0.14480
-421.000	0.17860
-404.000	0.17860
-457.000	0.21320
-503.000	0.24840
-521.000	0.28430
-504.000	0.28430
-545.000	0.32090
-555.000	0.35830
-524.000	0.35830
-569.000	0.39640
-573.000	0.43540
-563.000	0.43540
-558.000	0.47510
-476.000	0.51570
-439.000	0.55710
-392.000	0.59950
-352.000	0.64270
-328.000	0.64270
-268.000	0.68700
-259.000	0.68700
-196.000	0.73220
-185.000	0.73220
-121.000	0.77840
-30.000	0.82570
-20.000	0.82570
49.000	0.87400
79.600	0.89870
137.000	0.92350
143.000	0.92350
146.000	0.94870
146.000	0.97420
Source
Christensen J.J.; Cordray D.R.; Oscarson J.L.; Izatt R.M.: The Excess Enthalpies of Four (Carbon Dioxide + an Alkanol) Mixtures from 308.15 to 573.15 K at 7.50 to 12.50 MPa. J.Chem.Thermodyn. 20 (1988) 867-875
$$$Enthalpy of Mixing Data Set 8377
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CO2	44.010	124-38-9	Carbon dioxide
2	CH4O	32.042	67-56-1	Methanol
Temperature	473.150	K
Pressure	75.000	bar
hE [J/mol]	x1 [mol/mol]
127.000	0.01390
376.000	0.04230
616.000	0.05680
1180.000	0.07140
1440.000	0.08630
2090.000	0.10130
3360.000	0.13190
5920.000	0.17940
6320.000	0.19560
7130.000	0.21210
8240.000	0.22880
9610.000	0.26290
10000.000	0.28020
11200.000	0.31580
11200.000	0.33390
11700.000	0.35230
11800.000	0.37090
11700.000	0.38990
11900.000	0.40910
11300.000	0.42850
10900.000	0.44830
10100.000	0.53040
9480.000	0.57330
8690.000	0.61760
7400.000	0.66330
6570.000	0.71050
5650.000	0.75920
4650.000	0.80960
3360.000	0.86170
Source
Christensen J.J.; Cordray D.R.; Oscarson J.L.; Izatt R.M.: The Excess Enthalpies of Four (Carbon Dioxide + an Alkanol) Mixtures from 308.15 to 573.15 K at 7.50 to 12.50 MPa. J.Chem.Thermodyn. 20 (1988) 867-875
Source
Christensen J.J.; Cordray D.R.; Oscarson J.L.; Izatt R.M.: The Excess Enthalpies of Four (Carbon Dioxide + an Alkanol) Mixtures from 308.15 to 573.15 K at 7.50 to 12.50 MPa. J.Chem.Thermodyn. 20 (1988) 867-875
