$$$Enthalpy of Mixing Data Set 21526	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	H2O	18.015	7732-18-5	Water	
3	ClNa	58.442	7647-14-5	Sodium chloride	
Temperature	303.150	K	
hE [cal/mol]	x1 [mol/mol]	x2 [mol/mol]	
-70.000	0.08200	0.90300	
-100.300	0.12200	0.86400	
-162.500	0.24400	0.74400	
-178.300	0.34100	0.64800	
-172.100	0.41200	0.57900	
-157.600	0.50400	0.48800	
-141.600	0.56000	0.43300	
-135.000	0.68000	0.31500	
-100.000	0.73000	0.26600	
-75.000	0.80500	0.19200	
-40.000	0.89400	0.10400	
-25.400	0.94000	0.05900	
Source	
Rajendran M.; Renganarayanan S.; Madhavan P.R.; Srinivasan D.: Effect of Dissolved Salts on the Heat of Mixing of Three Binary Systems. J.Chem.Eng.Data 34 (1989) 375-382	
$$$Enthalpy of Mixing Data Set 21527	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	H2O	18.015	7732-18-5	Water	
3	ClNa	58.442	7647-14-5	Sodium chloride	
Temperature	303.150	K	
hE [cal/mol]	x1 [mol/mol]	x2 [mol/mol]	
-40.000	0.05500	0.91400	
-52.700	0.07000	0.89900	
-92.600	0.13000	0.84100	
-127.000	0.21000	0.76400	
-142.000	0.29900	0.67800	
-161.800	0.35800	0.62100	
-138.700	0.45500	0.52700	
-129.000	0.53600	0.44900	
-109.000	0.66000	0.32900	
-80.400	0.74300	0.24800	
-44.000	0.87100	0.12500	
-20.700	0.94200	0.05600	
Source	
Rajendran M.; Renganarayanan S.; Madhavan P.R.; Srinivasan D.: Effect of Dissolved Salts on the Heat of Mixing of Three Binary Systems. J.Chem.Eng.Data 34 (1989) 375-382	
$$$Enthalpy of Mixing Data Set 21528	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	CH4O	32.042	67-56-1	Methanol	
2	H2O	18.015	7732-18-5	Water	
3	ClNa	58.442	7647-14-5	Sodium chloride	
Temperature	303.150	K	
hE [cal/mol]	x1 [mol/mol]	x2 [mol/mol]	
-37.400	0.05800	0.89300	
-91.200	0.17600	0.78100	
-125.500	0.25800	0.70400	
-130.600	0.29000	0.67300	
-136.500	0.32800	0.63700	
-140.000	0.36400	0.60300	
-133.400	0.40400	0.56500	
-115.000	0.50000	0.47400	
-69.200	0.69000	0.29400	
-47.000	0.77300	0.21500	
-23.600	0.85600	0.13700	
-10.000	0.91600	0.08000	
Source	
Rajendran M.; Renganarayanan S.; Madhavan P.R.; Srinivasan D.: Effect of Dissolved Salts on the Heat of Mixing of Three Binary Systems. J.Chem.Eng.Data 34 (1989) 375-382	
Source	
Rajendran M.; Renganarayanan S.; Madhavan P.R.; Srinivasan D.: Effect of Dissolved Salts on the Heat of Mixing of Three Binary Systems. J.Chem.Eng.Data 34 (1989) 375-382	
