$$$Enthalpy of Mixing Data Set 3978
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O2	88.106	141-78-6	Ethyl acetate
2	C6H6	78.114	71-43-2	Benzene
3	C6H12	84.161	110-82-7	Cyclohexane
Temperature	308.150	K
hE [J/mol]	x1 [mol/mol]	x2 [mol/mol]
953.330	0.08300	0.21410
1151.370	0.14270	0.20000
1261.480	0.18980	0.18920
1378.290	0.24520	0.17620
1183.610	0.71540	0.06650
1036.230	0.76670	0.05450
897.230	0.81740	0.04260
529.210	0.90640	0.02190
622.580	0.60240	0.33000
591.180	0.63740	0.30100
478.130	0.74310	0.21330
213.740	0.96490	0.00800
644.350	0.06060	0.78000
695.850	0.14390	0.71060
718.450	0.22980	0.63940
730.600	0.30060	0.58060
731.850	0.37190	0.52140
330.510	0.84130	0.13180
141.720	0.93870	0.05090
1487.150	0.32580	0.15740
1536.560	0.39620	0.14100
1370.340	0.63110	0.08610
Source
Ratnam A.V.; Rao C.V.; Murti P.S.: Systems: benzene-cyclohexane-ethyl acetate and the three related binaries. Chem.Eng.Sci. 17 (1962) 392-396
Source
Ratnam A.V.; Rao C.V.; Murti P.S.: Systems: benzene-cyclohexane-ethyl acetate and the three related binaries. Chem.Eng.Sci. 17 (1962) 392-396
