$$$Enthalpy of Mixing Data Set 8392
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CO2	44.010	124-38-9	Carbon dioxide
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	308.150	K
Pressure	75.000	bar
hE [J/mol]	x1 [mol/mol]
-703.000	0.13750
-940.000	0.17690
-1250.000	0.21640
-1650.000	0.29560
-1750.000	0.33520
-2010.000	0.37500
-2190.000	0.41480
-2490.000	0.45470
-2670.000	0.49470
-2830.000	0.53470
-2980.000	0.57480
-2880.000	0.57480
-3210.000	0.61500
-3320.000	0.65520
-3490.000	0.69550
-3650.000	0.73590
-3920.000	0.81680
-4090.000	0.85740
-4120.000	0.87770
-3890.000	0.89810
-3870.000	0.89810
-3560.000	0.91840
-3040.000	0.93880
-1030.000	0.97960
Source
Cordray D.R.; Izatt R.M.; Christensen J.J.; Oscarson J.L.: The Excess Enthalpies of (Carbon Dioxide + Ethanol) at 308.15, 325.15, 373.15, 413.15, and 473.15 K from 5.00 to 14.91 MPa. J.Chem.Thermodyn. 20 (1988) 655-663
$$$Enthalpy of Mixing Data Set 8393
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CO2	44.010	124-38-9	Carbon dioxide
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	308.150	K
Pressure	125.000	bar
hE [J/mol]	x1 [mol/mol]
-54.200	0.04350
-75.600	0.06510
-117.000	0.10810
-143.000	0.15080
-156.000	0.19320
-160.000	0.21430
-163.000	0.23530
-159.000	0.25620
-163.000	0.27710
-153.000	0.29790
-151.000	0.29790
-151.000	0.31860
-139.000	0.35980
-136.000	0.35980
-118.000	0.40070
-95.800	0.44140
-68.800	0.48170
-42.200	0.52180
-16.600	0.56160
-14.700	0.56160
13.100	0.60110
39.200	0.64030
45.900	0.64030
79.200	0.67930
132.000	0.75640
166.000	0.79460
183.000	0.83250
195.000	0.85140
204.000	0.87020
206.000	0.88890
210.000	0.90760
210.000	0.92620
195.000	0.94470
166.000	0.96320
108.000	0.98160
Source
Cordray D.R.; Izatt R.M.; Christensen J.J.; Oscarson J.L.: The Excess Enthalpies of (Carbon Dioxide + Ethanol) at 308.15, 325.15, 373.15, 413.15, and 473.15 K from 5.00 to 14.91 MPa. J.Chem.Thermodyn. 20 (1988) 655-663
$$$Enthalpy of Mixing Data Set 8394
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CO2	44.010	124-38-9	Carbon dioxide
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	325.150	K
Pressure	50.000	bar
hE [J/mol]	x1 [mol/mol]
-272.000	0.04200
-650.000	0.08280
-882.000	0.11260
-817.000	0.11260
-1050.000	0.12990
-1230.000	0.14910
-1480.000	0.19480
-1690.000	0.22230
-1820.000	0.23750
-1900.000	0.25380
-1850.000	0.27130
-1760.000	0.31060
-1680.000	0.33280
-1680.000	0.33280
-1480.000	0.41210
-1390.000	0.44390
-1150.000	0.51840
-1020.000	0.56240
-694.000	0.66830
-515.000	0.73300
-423.000	0.76900
-274.000	0.80790
-17.900	0.89570
139.000	0.94550
Source
Cordray D.R.; Izatt R.M.; Christensen J.J.; Oscarson J.L.: The Excess Enthalpies of (Carbon Dioxide + Ethanol) at 308.15, 325.15, 373.15, 413.15, and 473.15 K from 5.00 to 14.91 MPa. J.Chem.Thermodyn. 20 (1988) 655-663
Source
Cordray D.R.; Izatt R.M.; Christensen J.J.; Oscarson J.L.: The Excess Enthalpies of (Carbon Dioxide + Ethanol) at 308.15, 325.15, 373.15, 413.15, and 473.15 K from 5.00 to 14.91 MPa. J.Chem.Thermodyn. 20 (1988) 655-663
