$$$Enthalpy of Mixing Data Set 1963
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C8H10	106.167	106-42-3	p-Xylene
Temperature	298.150	K
Pressure	1.700	bar
hE [J/mol]	x1 [mol/mol]
562.000	0.05940
662.000	0.08050
778.400	0.11960
805.800	0.12790
804.900	0.12920
859.600	0.15780
907.000	0.19160
917.200	0.19530
954.300	0.23200
972.800	0.24820
971.700	0.25130
980.600	0.26810
992.500	0.30340
988.500	0.30990
997.900	0.33800
996.500	0.35120
996.800	0.36140
993.400	0.36220
994.600	0.37200
977.000	0.41550
940.100	0.46760
936.400	0.46810
898.000	0.51590
829.900	0.56470
820.400	0.56900
686.500	0.65460
670.800	0.66450
522.800	0.74440
503.100	0.75490
342.800	0.83270
332.000	0.84070
162.200	0.92240
Source
Christensen J.J.; Rossiter B.E.; O'Neill T.K.; Hanks R.W.: The Excess Enthalpies of Six p-Xylene + Alcohol Mixtures at 298.15 K. J.Chem.Thermodyn. 10 (1978) 829-833
$$$Enthalpy of Mixing Data Set 4613
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C8H10	106.167	106-42-3	p-Xylene
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]
676.000	0.08260
810.000	0.13150
904.000	0.18310
940.000	0.21360
973.000	0.24460
985.000	0.26970
1002.000	0.28790
1009.000	0.30830
1009.000	0.32980
1006.000	0.35040
999.000	0.38080
981.000	0.41050
964.000	0.44340
945.000	0.47420
893.000	0.51810
856.000	0.55320
756.000	0.62390
673.000	0.67360
605.000	0.71160
520.000	0.75880
426.000	0.80380
Source
Rodriguez-Nunez E.; Paz-Andrade M.I.; Jimenez E.; Bravo R.: II. Excess molar enthalpies at 298.15 K for 1-propanol, 1-butanol, and 1-pentanol. J.Chem.Thermodyn. 17 (1985) 23-28
$$$Enthalpy of Mixing Data Set 19410
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C8H10	106.167	106-42-3	p-Xylene
Temperature	308.150	K
hE [J/mol]	x1 [mol/mol]
481.400	0.08245
691.000	0.13969
932.400	0.21475
1069.500	0.27949
1105.000	0.32432
1084.600	0.39629
1029.300	0.45448
944.000	0.52031
849.400	0.57592
655.200	0.66415
523.600	0.72432
399.200	0.78917
253.700	0.86947
185.400	0.91273
70.100	0.96310
Source
Bhardwaj U.; Singh K.C.: Excess molar enthalpies of mixing of 1-butanol with aromatic hydrocarbons at 308.15 K. Indian J.Chem.Sect.A 37 (1998) 1063-1069
Source
Bhardwaj U.; Singh K.C.: Excess molar enthalpies of mixing of 1-butanol with aromatic hydrocarbons at 308.15 K. Indian J.Chem.Sect.A 37 (1998) 1063-1069
Christensen J.J.; Rossiter B.E.; O'Neill T.K.; Hanks R.W.: The Excess Enthalpies of Six p-Xylene + Alcohol Mixtures at 298.15 K. J.Chem.Thermodyn. 10 (1978) 829-833
Rodriguez-Nunez E.; Paz-Andrade M.I.; Jimenez E.; Bravo R.: II. Excess molar enthalpies at 298.15 K for 1-propanol, 1-butanol, and 1-pentanol. J.Chem.Thermodyn. 17 (1985) 23-28
