$$$Enthalpy of Mixing Data Set 3948
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C2H6O	46.069	64-17-5	Ethanol
3	C6H6	78.114	71-43-2	Benzene
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]	x2 [mol/mol]
947.054	0.11020	0.44490
1009.860	0.23720	0.38140
977.618	0.47400	0.26300
977.618	0.47600	0.26200
625.927	0.80120	0.09940
343.317	0.91000	0.04500
872.529	0.57010	0.25570
1149.280	0.40550	0.18220
1162.670	0.38970	0.17500
1144.670	0.23910	0.10730
1173.980	0.26620	0.11950
1113.270	0.22070	0.09910
505.347	0.06590	0.02960
676.168	0.46290	0.46140
903.093	0.38070	0.38410
1047.540	0.31010	0.31290
1065.960	0.29820	0.30090
1139.650	0.21040	0.21220
642.255	0.05950	0.06010
556.844	0.17900	0.67090
829.824	0.13800	0.52370
1016.970	0.10130	0.38460
1044.610	0.09080	0.34440
768.696	0.03070	0.11650
492.786	0.04390	0.71720
607.086	0.13170	0.65130
702.126	0.23720	0.57220
780.419	0.43960	0.42030
782.513	0.46450	0.40170
781.676	0.47810	0.39140
732.690	0.65520	0.25860
554.332	0.82510	0.13120
1075.590	0.47340	0.10110
1088.150	0.45160	0.09640
1002.740	0.27200	0.05810
974.687	0.25410	0.05430
429.984	0.07240	0.01540
Source
Jones H.K.DeQ.; Lu B.C.-Y.: Heats of Mixing of Liquids for the System Ethanol-Benzene-n-Hexane. J.Chem.Eng.Data 11 (1966) 488-492
Source
Jones H.K.DeQ.; Lu B.C.-Y.: Heats of Mixing of Liquids for the System Ethanol-Benzene-n-Hexane. J.Chem.Eng.Data 11 (1966) 488-492
