$$$Enthalpy of Mixing Data Set 7552	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O2	88.106	141-78-6	Ethyl acetate	
2	C8H10	106.167	106-42-3	p-Xylene	
Temperature	343.150	K	
Pressure	6.000	bar	
hE [J/mol]	x1 [mol/mol]	
46.560	0.06250	
86.326	0.12330	
120.625	0.18260	
148.888	0.24040	
186.983	0.35170	
207.291	0.45770	
209.133	0.55870	
194.781	0.65500	
165.299	0.74710	
124.033	0.83510	
97.419	0.87760	
68.063	0.91930	
67.723	0.91930	
35.437	0.96010	
Source	
Gmehling J.; Meents B.: Excess Enthalpies of Some Alkyl Ethanoates (C4, C6, C8) + Toluene or + 1,4-Dimethylbenzene Mixtures. Int.Data Series Sel.Data Mixtures Ser. A 1992 (1992) 177-184	
$$$Enthalpy of Mixing Data Set 7559	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C4H8O2	88.106	141-78-6	Ethyl acetate	
2	C8H10	106.167	106-42-3	p-Xylene	
Temperature	298.150	K	
Pressure	6.000	bar	
hE [J/mol]	x1 [mol/mol]	
40.982	0.06250	
75.040	0.12330	
107.299	0.18260	
133.391	0.24040	
169.963	0.35170	
191.001	0.45770	
194.258	0.55870	
182.343	0.65500	
155.752	0.74710	
117.275	0.83510	
92.586	0.87760	
64.731	0.91930	
64.782	0.91930	
33.708	0.96010	
Source	
Gmehling J.; Meents B.: Excess Enthalpies of Some Alkyl Ethanoates (C4, C6, C8) + Toluene or + 1,4-Dimethylbenzene Mixtures. Int.Data Series Sel.Data Mixtures Ser. A 1992 (1992) 177-184	
Source	
Gmehling J.; Meents B.: Excess Enthalpies of Some Alkyl Ethanoates (C4, C6, C8) + Toluene or + 1,4-Dimethylbenzene Mixtures. Int.Data Series Sel.Data Mixtures Ser. A 1992 (1992) 177-184	
