$$$Enthalpy of Mixing Data Set 1743
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]
-38.470	0.00260
-77.090	0.00530
-149.500	0.01060
-211.700	0.01540
-333.200	0.02610
-429.300	0.03620
-536.300	0.05090
-614.800	0.06640
-659.200	0.07910
-699.900	0.09700
-717.900	0.11000
-719.300	0.11380
-725.000	0.12100
-728.400	0.12260
-728.100	0.12600
-730.400	0.13150
-734.200	0.13880
-732.300	0.13960
-732.500	0.14630
-734.100	0.15060
-731.600	0.15370
-731.100	0.16210
-728.000	0.16490
-723.300	0.17440
-723.700	0.17690
-716.400	0.18500
-716.300	0.18770
-707.700	0.19830
-705.000	0.20150
-702.900	0.20150
-695.100	0.21170
-688.800	0.21550
-684.400	0.22170
-673.300	0.23130
-669.400	0.23270
-657.900	0.24370
-646.000	0.25290
-635.700	0.25890
-633.600	0.26200
-625.000	0.26800
-600.800	0.28310
-554.100	0.31270
-469.500	0.36230
-380.200	0.41140
-255.200	0.47660
-81.590	0.56510
67.180	0.64390
152.600	0.69500
195.400	0.72270
234.900	0.75150
303.900	0.82980
306.000	0.83610
309.100	0.85160
308.600	0.85860
285.700	0.90030
284.900	0.90130
199.500	0.94800
196.400	0.94900
Source
Costigan M.J.; Hodges L.J.; Marsh K.N.; Stokes R.H.; Tuxford C.W.: Design Modifications for Measuring Exothermic Enthalpies of Mixing. Aust.J.Chem. 33 (1980) 2103-2119
$$$Enthalpy of Mixing Data Set 1744
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	H2O	18.015	7732-18-5	Water
Temperature	283.150	K
hE [J/mol]	x1 [mol/mol]
-139.400	0.00820
-323.500	0.02050
-472.600	0.03230
-557.300	0.04060
-655.900	0.05190
-725.600	0.06150
-772.400	0.07130
-810.100	0.07960
-893.000	0.11720
-903.000	0.14840
-895.600	0.18250
-867.600	0.21550
-793.000	0.27080
-643.600	0.35680
-385.100	0.48800
-171.300	0.59900
34.500	0.70360
167.800	0.77990
217.700	0.82490
235.900	0.85730
240.300	0.88010
225.200	0.91540
162.400	0.95400
Source
Glew D.N.; Watts H.: Part XII. Enthalpies of Mixing of Water and Deuterium Oxide with Tetrahydrofuran. Can.J.Chem. 51 (1973) 1933-1940
$$$Enthalpy of Mixing Data Set 1745
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]
-57.830	0.00390
-118.200	0.00820
-242.000	0.01770
-345.400	0.02800
-415.000	0.03290
-469.000	0.04190
-538.500	0.05060
-585.400	0.05870
-613.200	0.06660
-646.600	0.07250
-667.400	0.08030
-707.400	0.10070
-723.400	0.11500
-733.500	0.15220
-716.900	0.17920
-693.000	0.21580
-616.000	0.27450
-485.500	0.35620
-362.400	0.42430
-117.200	0.54690
98.600	0.66080
155.900	0.69760
227.500	0.74490
271.300	0.78450
297.800	0.80850
306.600	0.84850
306.500	0.86780
288.300	0.90390
244.800	0.93030
172.800	0.95740
Source
Glew D.N.; Watts H.: Part XII. Enthalpies of Mixing of Water and Deuterium Oxide with Tetrahydrofuran. Can.J.Chem. 51 (1973) 1933-1940
Source
Glew D.N.; Watts H.: Part XII. Enthalpies of Mixing of Water and Deuterium Oxide with Tetrahydrofuran. Can.J.Chem. 51 (1973) 1933-1940
Costigan M.J.; Hodges L.J.; Marsh K.N.; Stokes R.H.; Tuxford C.W.: Design Modifications for Measuring Exothermic Enthalpies of Mixing. Aust.J.Chem. 33 (1980) 2103-2119
