$$$Excess Volume Data Set 5017
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H6O	58.080	67-64-1	Acetone
2	C6H14	86.177	110-54-3	Hexane
3	C6H12	84.161	110-82-7	Cyclohexane
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]	x2 [mol/mol]
0.9634	0.26821	0.12149
0.9895	0.27946	0.30246
0.9736	0.27500	0.48838
1.1379	0.48718	0.17174
1.1198	0.48234	0.21681
1.0222	0.52492	0.30544
0.9595	0.67266	0.15764
1.1082	0.42593	0.19696
1.0870	0.48847	0.30470
0.8670	0.13445	0.06920
0.6252	0.18574	0.71058
0.4721	0.86060	0.04545
Source
Wei I.-C.; Rowley R.L.: Ternary Liquid Mixture Viscosities and Densities. J.Chem.Eng.Data 29 (1984) 336-340
Source
Wei I.-C.; Rowley R.L.: Ternary Liquid Mixture Viscosities and Densities. J.Chem.Eng.Data 29 (1984) 336-340
