$$$Excess Volume Data Set 14089
No.	Formula	Molar Mass	CAS Registry Number	Name
1	CH4O	32.042	67-56-1	Methanol
2	H2O	18.015	7732-18-5	Water
3	H2O	18.015	7732-18-5	Acetic acid butyl ester
Temperature	303.150	K
Pressure	1.0132	bar
Excess Volume [cm3/mol]	x1 [mol/mol]	x2 [mol/mol]
-0.1010	0.82610	0.02730
-0.0790	0.35190	0.02880
-0.0670	0.18980	0.03580
-0.1510	0.66660	0.04980
-0.1400	0.60560	0.04990
-0.1720	0.89330	0.05220
-0.0110	0.47220	0.05500
-0.1030	0.18440	0.06320
-0.1720	0.33000	0.08930
-0.2300	0.43960	0.12040
-0.3830	0.73440	0.13530
-0.3250	0.54760	0.14090
-0.2650	0.30950	0.14600
-0.4600	0.79990	0.15130
-0.3880	0.58920	0.16010
-0.3030	0.29920	0.17420
-0.3960	0.52260	0.18010
-0.3700	0.39660	0.20630
-0.4760	0.49270	0.22690
-0.6120	0.64220	0.24390
-0.6850	0.70790	0.24890
-0.5150	0.47770	0.25040
-0.4340	0.37350	0.25240
-0.5580	0.52190	0.25610
-0.5540	0.45920	0.27940
-0.4890	0.35030	0.29880
-0.5980	0.43820	0.31230
-0.8490	0.61290	0.34970
-0.6410	0.41370	0.35090
-0.7780	0.55110	0.35110
-0.6670	0.39550	0.37950
-0.9400	0.51790	0.45050
-0.8630	0.46510	0.45240
-0.8820	0.38850	0.54250
-0.9560	0.42550	0.54850
-0.9150	0.34860	0.63010
Source
Visak Z.P.; Ferreira A.G.M.; Fonseca I.M.A.: Densities and Viscocities of the Ternary Mixtures Water + Butyl Acetate + Methanol and Water + Ethyl Propionate + Methanol at 303.15 K. J.Chem.Eng.Data 45 (2000) 926-931
Source
Visak Z.P.; Ferreira A.G.M.; Fonseca I.M.A.: Densities and Viscocities of the Ternary Mixtures Water + Butyl Acetate + Methanol and Water + Ethyl Propionate + Methanol at 303.15 K. J.Chem.Eng.Data 45 (2000) 926-931
