$$$Excess Volume Data Set 4208
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C8H10	106.167	108-38-3	m-Xylene
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
-0.0273	0.03650
-0.0683	0.09410
-0.0799	0.10560
-0.1315	0.20100
-0.1655	0.26640
-0.1721	0.28540
-0.1793	0.30830
-0.1851	0.32840
-0.1931	0.36200
-0.2011	0.40240
-0.2025	0.43320
-0.2037	0.44220
-0.2019	0.51620
-0.1979	0.53830
-0.1901	0.59420
-0.1859	0.60990
-0.1734	0.66340
-0.1672	0.67790
-0.1340	0.75810
-0.1255	0.77910
-0.1109	0.80780
-0.0665	0.89490
-0.0364	0.94580
-0.0260	0.95880
Source
Alonso M.C.; Delgado J.N.: Excess Volumes of Binary Mixtures of m-Xylene + n-Alkanes. J.Chem.Eng.Data 28 (1983) 61-62
$$$Excess Volume Data Set 4612
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C8H10	106.167	108-38-3	m-Xylene
Temperature	293.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
-0.0710	0.09900
-0.1240	0.18900
-0.1660	0.28500
-0.1860	0.38500
-0.1960	0.48200
-0.1840	0.58900
-0.1560	0.69600
-0.1160	0.79200
-0.0590	0.89400
Source
Qin A.; Hoffman D.E.; Munk P.: Excess Volume of Mixtures of Alkanes with Aromatic Hydrocarbons. J.Chem.Eng.Data 37 (1992) 61-65
Source
Alonso M.C.; Delgado J.N.: Excess Volumes of Binary Mixtures of m-Xylene + n-Alkanes. J.Chem.Eng.Data 28 (1983) 61-62
Qin A.; Hoffman D.E.; Munk P.: Excess Volume of Mixtures of Alkanes with Aromatic Hydrocarbons. J.Chem.Eng.Data 37 (1992) 61-65
