$$$Excess Volume Data Set 279	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	298.150	K	
Excess Volume [cm3/mol]	x1 [mol/mol]	
0.1349	0.05266	
0.1374	0.05326	
0.2204	0.08893	
0.2288	0.09348	
0.2742	0.11440	
0.2848	0.12041	
0.3011	0.12884	
0.3454	0.15166	
0.4165	0.19265	
0.4965	0.25027	
0.5124	0.25930	
0.5599	0.30241	
0.6097	0.36440	
0.6475	0.44622	
0.6535	0.48764	
0.6485	0.53890	
0.6444	0.55108	
0.6173	0.61072	
0.6000	0.63644	
0.5113	0.72974	
0.4344	0.78756	
0.4269	0.79217	
0.3596	0.83163	
0.3322	0.84942	
0.3160	0.85730	
0.2494	0.89012	
0.2251	0.90209	
0.1698	0.92818	
0.1605	0.93209	
0.1033	0.95758	
0.0508	0.97911	
Source	
Weeks I.A.; Benson G.C.: Determination of the excess volume of cyclohexane + benzene by means of a magnetic float densimeter. J.Chem.Thermodyn. 5 (1973) 107-115	
$$$Excess Volume Data Set 280	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	298.150	K	
Excess Volume [cm3/mol]	x1 [mol/mol]	
0.2492	0.10210	
0.4269	0.20410	
0.6175	0.39480	
0.6423	0.50120	
0.6124	0.59790	
0.5327	0.70200	
0.4074	0.79790	
0.2312	0.89770	
Source	
Radojkovic N.; Tasic A.; Djordjevic B.; Grozdanic D.: Mixing Cell for Indirect Measurements of Excess Volumes.. J.Chem.Thermodyn. 8 (1976) 1111-1114	
$$$Excess Volume Data Set 477	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C6H6	78.114	71-43-2	Benzene	
2	C6H12	84.161	110-82-7	Cyclohexane	
Temperature	298.150	K	
Excess Volume [cm3/mol]	x1 [mol/mol]	
0.0852	0.03240	
0.0909	0.03480	
0.1753	0.06940	
0.1886	0.07530	
0.3007	0.12730	
0.3073	0.13090	
0.3894	0.17530	
0.3991	0.18140	
0.4864	0.23880	
0.4909	0.24170	
0.5733	0.31520	
0.5881	0.33160	
0.6249	0.38530	
0.6336	0.40190	
0.6473	0.44150	
0.6509	0.45760	
0.6536	0.47920	
0.6532	0.48860	
0.6529	0.50370	
0.6527	0.50430	
0.6534	0.50500	
0.6513	0.51830	
0.6487	0.53390	
0.6490	0.53490	
0.6459	0.54310	
0.6428	0.55440	
0.6375	0.56900	
0.6342	0.57590	
0.6298	0.58570	
0.6198	0.60420	
0.6177	0.60860	
0.6186	0.60870	
0.5859	0.65320	
0.5868	0.65370	
0.5367	0.70590	
0.4594	0.76770	
0.4185	0.79620	
0.3582	0.83280	
0.3584	0.83320	
0.2983	0.86580	
0.2716	0.88030	
0.2171	0.90710	
0.1915	0.91920	
0.1506	0.93770	
0.1156	0.95280	
0.0887	0.96420	
0.0556	0.97780	
Source	
Tanaka R.; Kiyohara O.; D'Arcy P.J.; Benson G.C.: A Micrometer Syringe Dilatometer: Application to the Measurement of the Excess Volumes of some Ethylbenzene Systems at 298.15 K. Can.J.Chem. 53 (1975) 2262-2267	
Source	
Weeks I.A.; Benson G.C.: Determination of the excess volume of cyclohexane + benzene by means of a magnetic float densimeter. J.Chem.Thermodyn. 5 (1973) 107-115	
Radojkovic N.; Tasic A.; Djordjevic B.; Grozdanic D.: Mixing Cell for Indirect Measurements of Excess Volumes.. J.Chem.Thermodyn. 8 (1976) 1111-1114	
Tanaka R.; Kiyohara O.; D'Arcy P.J.; Benson G.C.: A Micrometer Syringe Dilatometer: Application to the Measurement of the Excess Volumes of some Ethylbenzene Systems at 298.15 K. Can.J.Chem. 53 (1975) 2262-2267	
