$$$Excess Volume Data Set 2730
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C4H10O	74.123	71-36-3	Acetic acid butyl ester
Temperature	293.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.0990	0.15100
0.1480	0.28100
0.1700	0.38800
0.1720	0.49500
0.1690	0.59400
0.1500	0.68600
0.1240	0.77500
0.0950	0.85100
0.0530	0.92600
Source
Qin A.; Hoffman D.E.; Munk P.: Excess Volumes of Mixtures of Some Alkyl Esters and Ketones with Alkanols. Collect.Czech.Chem.Commun. 58 (1993) 2625-2641
$$$Excess Volume Data Set 5156
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C4H10O	74.123	71-36-3	Acetic acid butyl ester
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.1143	0.16780
0.1662	0.31150
0.1727	0.44560
0.1717	0.55780
0.1362	0.66060
0.1202	0.75670
0.0741	0.83300
0.0314	0.91720
Source
Fermeglia M.; Lapasin R.: Excess Volumes and Viscosities of Binary Mixtures of Organics. J.Chem.Eng.Data 33 (1988) 415-417
$$$Excess Volume Data Set 8917
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H10O	74.123	71-36-3	1-Butanol
2	C4H10O	74.123	71-36-3	Acetic acid butyl ester
Temperature	298.160	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.10576	0.06640
0.11933	0.13780
0.2060	0.26230
0.20775	0.41640
0.2219	0.62150
0.1739	0.65430
0.1533	0.71650
0.13087	0.80550
0.0944	0.83770
0.06609	0.92460
0.02611	0.95940
Source
Mato F.; Cepeda E.: II. Sistemas con n-butanol, sec-butanol, iso-butanol y tert-butanol. Anal.Quim.Ser.A 81 (1985) 405-408
Source
Mato F.; Cepeda E.: II. Sistemas con n-butanol, sec-butanol, iso-butanol y tert-butanol. Anal.Quim.Ser.A 81 (1985) 405-408
Qin A.; Hoffman D.E.; Munk P.: Excess Volumes of Mixtures of Some Alkyl Esters and Ketones with Alkanols. Collect.Czech.Chem.Commun. 58 (1993) 2625-2641
Fermeglia M.; Lapasin R.: Excess Volumes and Viscosities of Binary Mixtures of Organics. J.Chem.Eng.Data 33 (1988) 415-417
