$$$Excess Volume Data Set 5020
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C3H6O	58.080	67-64-1	Acetone
2	C2H6O	46.069	64-17-5	Ethanol
3	C3H8O	60.096	67-63-0	2-Propanol
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]	x2 [mol/mol]
0.08235	0.19955	0.24828
0.01612	0.19518	0.46625
-0.009056	0.19816	0.62086
0.10692	0.38296	0.24857
0.0516	0.35326	0.38379
0.003159	0.35011	0.45669
0.06714	0.57194	0.26131
0.05978	0.28316	0.34006
0.023964	0.27491	0.45258
0.04699	0.07087	0.13491
-0.01479	0.09034	0.82608
0.04628	0.78986	0.12125
Source
Wei I.-C.; Rowley R.L.: Ternary Liquid Mixture Viscosities and Densities. J.Chem.Eng.Data 29 (1984) 336-340
Source
Wei I.-C.; Rowley R.L.: Ternary Liquid Mixture Viscosities and Densities. J.Chem.Eng.Data 29 (1984) 336-340
