$$$Excess Volume Data Set 9727
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	C3H8O	60.096	67-63-0	2-Propanol
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.000008	0.09960
0.004547	0.19800
0.000862	0.31370
0.002678	0.40380
0.006317	0.50760
0.006226	0.59430
0.002823	0.70130
0.001965	0.79760
0.000793	0.90160
Source
Haase R.; Tillmann W.: Mixing Properties of the Liquid System Ethanol + 2-Propanol. Z.Phys.Chem.(München) 196 (1996) 271-274
$$$Excess Volume Data Set 15434
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C2H6O	46.069	64-17-5	Ethanol
2	C3H8O	60.096	67-63-0	2-Propanol
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.0000	1.00000
-0.00718	0.87300
-0.00186	0.86600
-0.00266	0.72400
-0.0101	0.72600
-0.00496	0.56500
-0.01344	0.56500
-0.00528	0.39800
-0.01478	0.39600
-0.02575	0.21000
-0.02307	0.21900
0.0000	0.00000
Source
Parks G.S.; Kelley K.K.: Some Physical-Chemical Properties of Mixtures of Ethyl and iso-Propyl Alcohols. J.Phys.Chem. 29 (1925) 727-732
Source
Haase R.; Tillmann W.: Mixing Properties of the Liquid System Ethanol + 2-Propanol. Z.Phys.Chem.(München) 196 (1996) 271-274
Parks G.S.; Kelley K.K.: Some Physical-Chemical Properties of Mixtures of Ethyl and iso-Propyl Alcohols. J.Phys.Chem. 29 (1925) 727-732
