$$$Excess Volume Data Set 16137
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H12	84.161	592-41-6	1-Hexene
2	C3H6O	58.080	67-64-1	Acetone
Temperature	293.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.0000	0.00000
-0.0455	0.10000
0.07344	0.20000
0.2790	0.30000
0.4020	0.40000
0.4110	0.50000
0.3516	0.60000
0.2503	0.70000
0.1285	0.80000
0.000825099996291	0.90000
0.0000	1.00000
Source
Lesteva T.M.; Logunova G.I.; Chernaya V.I.: Certain Physicochemical Properties of Hex-1-ene-Solvent Systems. Zh.Fiz.Khim. 53 (1979) 1180-1183
$$$Excess Volume Data Set 16138
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H12	84.161	592-41-6	1-Hexene
2	C3H6O	58.080	67-64-1	Acetone
Temperature	313.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
0.0000	0.00000
0.4850	0.10000
0.6930	0.20000
0.9080	0.30000
1.0950	0.40000
1.1890	0.50000
1.1690	0.60000
0.9840	0.70000
0.7090	0.80000
0.4430	0.90000
0.0000	1.00000
Source
Lesteva T.M.; Logunova G.I.; Chernaya V.I.: Certain Physicochemical Properties of Hex-1-ene-Solvent Systems. Zh.Fiz.Khim. 53 (1979) 1180-1183
Source
Lesteva T.M.; Logunova G.I.; Chernaya V.I.: Certain Physicochemical Properties of Hex-1-ene-Solvent Systems. Zh.Fiz.Khim. 53 (1979) 1180-1183
