$$$Excess Volume Data Set 476
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	H2O	18.015	7732-18-5	Water
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
-0.0017	0.00030
-0.0050	0.00100
-0.0130	0.00260
-0.0222	0.00440
-0.0373	0.00720
-0.0555	0.01030
-0.0806	0.01450
-0.0833	0.01490
-0.0956	0.01700
-0.1182	0.02060
-0.1524	0.02580
-0.1705	0.02880
-0.1858	0.03120
-0.2202	0.03660
-0.2570	0.04270
-0.2655	0.04400
-0.2768	0.04590
-0.3131	0.05230
-0.3335	0.05590
-0.3463	0.05820
-0.4152	0.07190
-0.4407	0.07750
-0.4880	0.08830
-0.5554	0.10630
-0.6168	0.12670
-0.6182	0.12720
-0.6508	0.13980
-0.6741	0.14990
-0.6860	0.15540
-0.7007	0.16270
-0.7208	0.17390
-0.7255	0.17630
-0.7488	0.19100
-0.7676	0.20440
-0.7874	0.22210
-0.8062	0.24240
-0.8236	0.26830
-0.8373	0.29370
-0.8471	0.32590
-0.8510	0.36040
-0.8497	0.37390
-0.8429	0.40160
-0.8241	0.44550
-0.8157	0.46010
-0.7899	0.49750
-0.7538	0.53860
-0.7409	0.55140
-0.6779	0.60630
-0.5796	0.67720
-0.5781	0.67700
-0.4341	0.76200
-0.3252	0.81920
-0.3171	0.82340
-0.2959	0.83440
-0.1912	0.88710
-0.1193	0.92480
-0.0552	0.96170
-0.0150	0.98810
Source
Kiyohara O.; Benson G.C.: Excess Enthalpies and Volumes of Water + Tetrahydrofuran Mixtures at 298.15 K. Can.J.Chem. 55 (1977) 1354-1359
$$$Excess Volume Data Set 3254
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	H2O	18.015	7732-18-5	Water
Temperature	288.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
-0.0253	0.00524
-0.0478	0.00936
-0.0560	0.01078
-0.0746	0.01391
-0.1224	0.02149
-0.1366	0.02366
-0.1661	0.02813
-0.2374	0.03881
-0.3125	0.05044
-0.3485	0.05631
-0.3509	0.05669
-0.4387	0.07247
-0.4865	0.08224
-0.5179	0.08930
-0.5513	0.09743
-0.5549	0.09818
-0.6963	0.14379
-0.8016	0.20208
-0.8515	0.25518
-0.8721	0.29942
-0.8751	0.36055
-0.8697	0.38826
-0.8421	0.44924
-0.7947	0.51270
-0.7605	0.54829
-0.7063	0.59725
-0.6580	0.63450
-0.5706	0.69449
-0.4854	0.74469
-0.3776	0.80299
-0.2507	0.86578
-0.1462	0.91709
-0.0930	0.94421
Source
Kiyohara O.; D'Arcy P.J.; Benson G.C.: Thermal Expansivities of Water + Tetrahydrofuran Mixtures at 298.15 K. Can.J.Chem. 56 (1978) 2803-2807
$$$Excess Volume Data Set 3255
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	H2O	18.015	7732-18-5	Water
Temperature	293.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]
-0.0210	0.00422
-0.0381	0.00745
-0.0573	0.01083
-0.0842	0.01531
-0.1050	0.01865
-0.1506	0.02577
-0.1718	0.02903
-0.2455	0.04042
-0.3155	0.05179
-0.3610	0.05969
-0.4001	0.06697
-0.4565	0.07834
-0.4969	0.08760
-0.5346	0.09728
-0.7065	0.15868
-0.7786	0.20392
-0.8107	0.23405
-0.8510	0.31113
-0.8545	0.36042
-0.8477	0.39225
-0.8273	0.44659
-0.7861	0.50496
-0.7424	0.55356
-0.7155	0.57794
-0.6894	0.60108
-0.6495	0.63198
-0.5504	0.70054
-0.4757	0.74504
-0.3678	0.80384
-0.2857	0.84570
-0.1499	0.91345
-0.0635	0.95985
Source
Kiyohara O.; D'Arcy P.J.; Benson G.C.: Thermal Expansivities of Water + Tetrahydrofuran Mixtures at 298.15 K. Can.J.Chem. 56 (1978) 2803-2807
Source
Kiyohara O.; Benson G.C.: Excess Enthalpies and Volumes of Water + Tetrahydrofuran Mixtures at 298.15 K. Can.J.Chem. 55 (1977) 1354-1359
Kiyohara O.; D'Arcy P.J.; Benson G.C.: Thermal Expansivities of Water + Tetrahydrofuran Mixtures at 298.15 K. Can.J.Chem. 56 (1978) 2803-2807
