$$$Excess Volume Data Set 211
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	288.150	K
Pressure	1.010	bar
Excess Volume [cm3/mol]	x1 [mol/mol]
0.15035	0.10000
0.3221	0.29890
0.3305	0.39680
0.3564	0.49950
0.3433	0.69890
0.31306	0.79890
0.2144	0.89960
0.13202	0.94980
Source
Ormanoudis C.; Dakos C.; Panaylotou C.: 2. Mixtures of n-Hexane with Ethanol and 1-Propanol. J.Chem.Eng.Data 36 (1991) 39-42
$$$Excess Volume Data Set 212
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	308.150	K
Pressure	1.010	bar
Excess Volume [cm3/mol]	x1 [mol/mol]
0.15276	0.10000
0.3708	0.29890
0.4133	0.39680
0.4695	0.49950
0.4657	0.69890
0.42204	0.79890
0.3237	0.89960
0.21965	0.94980
Source
Ormanoudis C.; Dakos C.; Panaylotou C.: 2. Mixtures of n-Hexane with Ethanol and 1-Propanol. J.Chem.Eng.Data 36 (1991) 39-42
$$$Excess Volume Data Set 588
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C2H6O	46.069	64-17-5	Ethanol
Temperature	298.150	K
Pressure	1.010	bar
Excess Volume [cm3/mol]	x1 [mol/mol]
0.10265	0.04990
0.16208	0.10020
0.2178	0.14960
0.27294	0.20080
0.32915	0.30200
0.36964	0.41960
0.39966	0.54850
0.4017	0.59980
0.38605	0.69920
0.3230	0.80040
0.12272	0.94930
0.11356	0.96660
Source
Ormanoudis C.; Dakos C.; Panaylotou C.: 2. Mixtures of n-Hexane with Ethanol and 1-Propanol. J.Chem.Eng.Data 36 (1991) 39-42
Source
Ormanoudis C.; Dakos C.; Panaylotou C.: 2. Mixtures of n-Hexane with Ethanol and 1-Propanol. J.Chem.Eng.Data 36 (1991) 39-42
