$$$Excess Volume Data Set 52744
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C5H9NO	99.133	872-50-4	N-Methyl-2-pyrrolidone
2	C6H6	78.114	71-43-2	Benzene
3	C6H12	84.161	110-82-7	Cyclohexane
Temperature	308.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]	x2 [mol/mol]
0.1720	0.10990	0.63000
0.2110	0.12540	0.54640
0.0640	0.14780	0.60210
-0.0330	0.17890	0.58800
-0.0300	0.18510	0.56990
-0.0600	0.20110	0.55130
-0.1080	0.22650	0.52300
-0.1250	0.24450	0.49450
-0.1400	0.26980	0.45410
-0.1580	0.28900	0.43100
-0.1670	0.29780	0.42150
-0.1530	0.31450	0.38910
-0.2240	0.33900	0.39100
-0.2190	0.35100	0.37200
-0.1940	0.36420	0.34580
-0.1890	0.38640	0.32160
-0.1670	0.40010	0.30110
-0.1970	0.42560	0.28900
-0.2030	0.44010	0.27910
-0.1650	0.45110	0.26000
-0.1610	0.46200	0.25100
-0.1770	0.47160	0.24840
-0.2130	0.52250	0.22500
-0.1520	0.56210	0.18700
-0.1380	0.58810	0.17020
-0.1440	0.60010	0.16550
-0.1390	0.64310	0.14310
-0.1340	0.66670	0.13110
Source
Chhikara Y.; Yadav J.S.; Sharma D.; Sharma V.K.: Thermodynamic and Topological Investigations of Molecular Interactions in Binary and Ternary Mixtures Containing 1-Methyl Pyrrolidin-2-one at T = 308.15 K. J.Chem.Thermodyn. 43 (2011) 737-749
Source
Chhikara Y.; Yadav J.S.; Sharma D.; Sharma V.K.: Thermodynamic and Topological Investigations of Molecular Interactions in Binary and Ternary Mixtures Containing 1-Methyl Pyrrolidin-2-one at T = 308.15 K. J.Chem.Thermodyn. 43 (2011) 737-749
