$$$Excess Volume Data Set 9611
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C4H8O	72.107	109-99-9	Tetrahydrofuran
2	C6H12	84.161	110-82-7	Cyclohexane
3	C3H8O	60.096	67-63-0	2-Propanol
Temperature	298.150	K
Excess Volume [cm3/mol]	x1 [mol/mol]	x2 [mol/mol]
0.4040	0.15200	0.67550
0.4630	0.13560	0.60290
0.4830	0.12540	0.55760
0.4910	0.10880	0.48330
0.4590	0.08490	0.37750
0.4220	0.07120	0.31620
0.3720	0.05910	0.26290
0.2720	0.03910	0.17360
0.1870	0.02510	0.11150
0.1400	0.01800	0.08020
0.0950	0.01210	0.05370
0.0430	0.00540	0.02420
0.6590	0.27040	0.54200
0.6640	0.26190	0.52480
0.6670	0.24150	0.48410
0.6350	0.19970	0.40030
0.5650	0.15850	0.31770
0.5440	0.14770	0.29610
0.4600	0.11710	0.23480
0.3550	0.08390	0.16820
0.2380	0.05270	0.10560
0.1450	0.03030	0.06060
0.0910	0.01790	0.03580
0.0310	0.00550	0.01110
0.6380	0.41950	0.40630
0.6430	0.39810	0.38560
0.6300	0.35380	0.34260
0.5900	0.29950	0.29000
0.4950	0.22570	0.21860
0.4640	0.20760	0.20100
0.4090	0.17510	0.16960
0.2810	0.11230	0.10880
0.1950	0.07430	0.07190
0.1370	0.05160	0.05000
0.0940	0.03440	0.03330
0.0450	0.01620	0.01570
Source
Delitala C.; Fanni A.M.; Marongiu B.; Porcedda S.: Excess volumes of some binary and ternary liquid mixtures containing butanenitrile, tetrahydrofuran (oxolane), isopropanol (propan-2-ol), and cyclohexane at 298.15 K. Eldata Int.Electron.J.Phys.-Chem.Data 2 (1996) 51-58
Source
Delitala C.; Fanni A.M.; Marongiu B.; Porcedda S.: Excess volumes of some binary and ternary liquid mixtures containing butanenitrile, tetrahydrofuran (oxolane), isopropanol (propan-2-ol), and cyclohexane at 298.15 K. Eldata Int.Electron.J.Phys.-Chem.Data 2 (1996) 51-58
