$$$Excess Volume Data Set 53394
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C5H9NO	99.133	872-50-4	N-Methyl-2-pyrrolidone
2	C6H6	78.114	71-43-2	Benzene
3	C3H8O	60.096	67-63-0	2-Propanol
Temperature	308.150	K
Pressure	1.0132	bar
Excess Volume [cm3/mol]	x1 [mol/mol]	x2 [mol/mol]
0.1530	0.09120	0.76140
0.1490	0.11460	0.71560
0.1330	0.14310	0.63190
0.1010	0.17420	0.60240
0.0830	0.19610	0.58420
0.0780	0.21010	0.57910
0.0500	0.23040	0.55010
0.0220	0.25610	0.52530
-0.0040	0.27810	0.50440
-0.0430	0.29040	0.48330
-0.0790	0.31010	0.46240
-0.0920	0.33410	0.44940
-0.1950	0.37470	0.40390
-0.2380	0.39600	0.38470
-0.3070	0.41240	0.36110
-0.3400	0.43010	0.34660
-0.3900	0.45150	0.32690
-0.4530	0.47870	0.30240
-0.4800	0.49610	0.28950
-0.5700	0.51620	0.26060
-0.6180	0.53660	0.23990
-0.6210	0.57140	0.22010
-0.6060	0.58400	0.21700
-0.5810	0.62380	0.19970
-0.5480	0.65980	0.18500
-0.5260	0.68810	0.17220
-0.5040	0.71440	0.15980
-0.5080	0.73280	0.13660
Source
Chhikara Y.; Yadav J.S.; Sharma D.; Sharma V.K.: Thermodynamic Study of Ternary Mixtures Containing 1-Methyl Pyrrolidin-2-one, Propan-2-ol and Benzene or Methyl Benzene or Cyclohexane. J.Solution Chem. 40 (2011) 1769-1783
Source
Chhikara Y.; Yadav J.S.; Sharma D.; Sharma V.K.: Thermodynamic Study of Ternary Mixtures Containing 1-Methyl Pyrrolidin-2-one, Propan-2-ol and Benzene or Methyl Benzene or Cyclohexane. J.Solution Chem. 40 (2011) 1769-1783
